Geneid	0	15	30	45	60	75	90	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-CCNA_00166	4.0818165690765476	3.443727998060954	1.792044093638144	15.235068332984179	2.5960784500142333	9.3341169059809	6.955090684485137	host	hvyA	None	None	1.5360484488274355
gene-CCNA_01204	4.87656957676358	1.687900970752448	2.671064998346521	0.8187080510983828	1.5391537824608652	1.5833145454345023	2.6439956025581473	host	gene-CCNA_01204	None	None	0.6269980019613813
gene-CCNA_02892	5.973779585875832	0.7707744368685975	1.5395929578305894	2.551093688042398	2.0802930796691124	0.42320510482621804	1.2010021604300318	host	gene-CCNA_02892	None	None	0.7131003937518519
gene-CbK_gp128	0.0028493183618807684	20.607275557633706	72.72390423917079	397.1375547383105	374.333747525018	212.15825715629512	52.72263337796943	phage	gene-CbK_gp128	early	middle	614.2067443703226
gene-CCNA_01330	114.51539331572805	73.81063529004601	114.20881562336567	425.63127330320856	42.644793592867266	177.42740345092264	48.45888616518234	host	rpoA	None	None	158.54788016647257
gene-CCNA_03723	3.5746516196328395	3.2682987267117385	3.405154592840731	2.7173950610367723	0.7800405624049102	3.3626918178090155	0.8728637597126082	host	gene-CCNA_03723	None	None	1.0918164301371502
gene-CCNA_01978	0.5423714669524733	1.7854280391738206	3.466339391849574	1.6968985607281517	0.886300836171729	1.972816326067015	0.8634372149394192	host	gene-CCNA_01978	None	None	3.6600018246999637
gene-CCNA_00696	5.779974268157535	3.3818979432670058	4.903931034403399	9.837393249699238	1.6389956077003562	6.643607621499746	2.4346025649536536	host	gene-CCNA_00696	None	None	1.5189518575380634
gene-CCNA_03394	8.805822718379817	4.070861990792436	5.063084564384976	6.139588630861982	2.547200070013937	4.564857951420388	2.546173960440818	host	dgcA	None	None	1.7688191235744561
gene-CCNA_01413	7.265879195237836	3.5626834496431563	6.281701692087464	17.497778505693965	6.558907179173492	6.681125233545188	8.513318826387142	host	gene-CCNA_01413	None	None	2.1171370738235273
gene-CCNA_00740	2.956404934133633	2.191099018041436	0.40267205261196165	5.919492352555621	1.349865737570007	2.1252051550601014	0.9625998409002652	host	gene-CCNA_00740	None	None	0.7758080212244286
