Geneid	0	2	5	10	20	30	40	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-NRS_1012	497.803558203167	458.98768706976205	398.4155443421977	320.3791788842325	182.31695375220383	144.3731169584886	117.63475548026145	host	gene-NRS_1012	None	None	72.7901246703227
gene-NRS_44	3.9238194519187264	4.986238250462854	2.9824964129051605	2.9044697668746156	1.945695067486884	0.9999843190095284	1.1455441570161093	host	gene-NRS_44	None	None	0.7334251361952143
gene-NRS_2528	9.649031489358709	8.875540394553507	7.004940449669706	6.05040636830893	3.652092431160214	3.290305887241383	2.8622828630964605	host	gene-NRS_2528	None	None	1.1587010854979838
gene-NRS_436	150.2588243286458	123.33250960676702	134.0703423591223	89.95164092432898	47.18842069264955	45.31098030957288	30.794137796745645	host	gene-NRS_436	None	None	24.070654303260383
gene-NRS_219	9.031409296684556	8.79516479408496	7.258408617651762	6.176172785689982	3.350329469433938	1.7722889502907528	1.6445752042054345	host	gene-NRS_219	None	None	1.6399457921703855
gene-NRS_242	17.97940722120154	14.561263479488327	10.883325929483235	9.564300876420702	3.5774824359153605	1.8099998084963602	1.564457728539756	host	gene-NRS_242	None	None	4.372723190842594
gene-NRS_630	51.06735220774108	45.97000758964019	46.53868990886385	41.59087396125829	25.946152202040142	25.212044710808584	21.730192234542105	host	gene-NRS_630	None	None	3.7230209188340497
gene-NRS_1450	0.5490252869517493	0.6266734670519408	0.4457781923820966	0.4030988484054533	0.18622572135025733	0.17372474748532984	0.18094533350043232	host	gene-NRS_1450	None	None	0.09160426022809334
gene-NRS_385	20.815751374847927	23.71493419682921	16.43516870864718	14.315490746264807	11.014876431523536	7.009782433003097	8.67721458527568	host	gene-NRS_385	None	None	2.4274993479639964
gene-NRS_687	36.027206539287555	30.78193535192731	29.206729105039322	23.498991780781424	14.791213674266555	11.626400859694279	10.241542448323639	host	gene-NRS_687	None	None	4.15770546318477
gene-NRS_1566	390.0047939121789	366.9207233931995	293.9685072059438	220.87934988950056	119.68830023716097	85.41299985913082	63.10089494719165	host	gene-NRS_1566	None	None	71.23921425837456
gene-NRS_2331	37.43728283871708	42.374936259775936	29.77241382658053	26.46903999516014	19.202532575393537	10.850742085000979	9.546684081405282	host	gene-NRS_2331	None	None	5.81665549326705
gene-CPT_phageK_gp138	15.527889515506555	258.7765336635108	1100.3804973103286	1767.2297433131412	974.7941540279214	379.5612506052159	247.39600122471987	phage	gene-CPT_phageK_gp138	early	middle	497.3604418103728
gene-NRS_1513	1.812275375668833	2.662919113215941	2.2068681842814595	1.5860239202162263	1.2460150952155709	1.346429996392109	1.19685963153128	host	gene-NRS_1513	None	None	0.22685997423849952
gene-NRS_2150	5.835639739995303	7.378178334533551	4.94190764378247	4.264352149341875	3.0717593618209498	1.6781883570743994	1.1952921061150386	host	gene-NRS_2150	None	None	1.1533861104801397
gene-NRS_661	30.771029073888602	31.488544261799454	23.541421257239623	20.58869246352429	10.14187523468474	4.977154809383793	4.807914353569503	host	gene-NRS_661	None	None	6.435875228117443
gene-NRS_1071	284.8184853266487	262.71122904056426	211.64205904769767	180.36216838639524	94.60185891788448	62.87423158828046	54.474704653108404	host	gene-NRS_1071	None	None	48.30619478436127
gene-NRS_2161	137.50004678649302	134.49813636054387	98.996142577535	81.37848267390456	38.903457110629446	23.162469446502165	19.228063596746324	host	gene-NRS_2161	None	None	29.132863445035166
gene-NRS_2527	0.6735876593340899	0.8163010893693032	0.7841012304961652	0.38782709823541567	0.5476842027660545	0.4174266235660331	0.31640724698863354	host	gene-NRS_2527	None	None	0.17304887178303466
gene-NRS_1730	231.8682004096923	227.8943437652666	173.38902716798734	140.82704596999034	89.22427945954684	60.00293617067225	57.89100614963873	host	gene-NRS_1730	None	None	34.86238297697937
gene-NRS_2603	32.038509599032174	29.25659863813575	21.402986367491877	18.811091756937806	5.883838839656628	3.2910782502164952	3.086184456693196	host	gene-NRS_2603	None	None	8.125277117133768
gene-NRS_216	7.278334374218179	9.74679122580155	7.215738472097765	7.704722257220981	7.606038282035739	5.240820894461925	5.548443995222009	host	gene-NRS_216	None	None	0.41178162762368636
gene-NRS_369	3.45147081799721	2.9788623704891437	2.998447351346252	3.557199178430393	1.9323421579520166	1.1956857548377322	1.166538023474659	host	gene-NRS_369	None	None	0.4838455233652615
gene-NRS_1803	21.525528675084885	21.000811283996484	18.805004308630373	14.244681197330298	6.821578900196509	4.141157323352391	4.062612406652511	host	gene-NRS_1803	None	None	4.49732338462375
gene-NRS_492	2023.6482329021119	2280.656036039903	1626.4199112334481	1253.7801141843865	768.509116316935	456.653652320328	528.0276045137584	host	gene-NRS_492	None	None	368.6941425740322
gene-CPT_phageK_gp024	2.6246141378612733	26.128485394661997	305.44111680613537	500.33219433463034	612.0138963554831	316.8990992645175	187.30489370760654	phage	gene-CPT_phageK_gp024	early	middle	201.2411865087168
gene-NRS_310	20.942694953655568	22.341365394271907	16.614435994383033	12.649258238351639	10.832295371371453	6.9838527475537	7.196966079274503	host	gene-NRS_310	None	None	2.89930500793685
gene-NRS_1347	117.50731053026743	125.2623773506303	95.65425702803216	81.9132621390363	45.27704862093672	28.31664794562637	24.871413121201133	host	gene-NRS_1347	None	None	20.9243935862198
gene-NRS_1692	86.41724142678575	74.39039728000485	58.81363891041099	33.87653650981189	15.950392275923882	11.260664341771168	10.24022865665592	host	gene-NRS_1692	None	None	20.999842243422282
gene-NRS_449	378.66239755300455	337.1845392761584	273.31662642898965	212.55351557260767	133.4414811594008	115.27549732893169	113.03851929976054	host	gene-NRS_449	None	None	48.15712541355691
gene-NRS_1152	241.24454440310993	218.88788050306863	156.37246376938043	118.67502354769368	42.23462148719249	22.056344131732732	28.177863732593586	host	gene-NRS_1152	None	None	61.536623125979816
gene-NRS_2195	29.64859929432397	28.704432551082085	26.067320418093686	22.334741962319143	16.157859021804022	11.889668872874752	11.798494427017795	host	gene-NRS_2195	None	None	2.795200480382936
gene-NRS_1115	126.01583675853861	101.46898097958079	67.67943724888588	26.799314612052637	6.319442473781189	4.320827346918485	2.846951372162838	host	gene-NRS_1115	None	None	48.875664670180804
gene-NRS_706	106.05292546460265	120.5032611317141	80.29263165286409	78.51875819321745	56.18666912487948	36.09920008033132	44.99085010349535	host	gene-NRS_706	None	None	12.939292932033988
gene-NRS_1293	323.34347737164325	321.737724469965	212.3456335776895	181.31774531821225	108.34907268355505	68.3480354609632	62.04310855277856	host	gene-NRS_1293	None	None	59.625840869513276
gene-CPT_phageK_gp114	5.329788166087573	38.69278465785804	100.39091069764777	343.6520878798666	1754.8390092086365	7894.8177558570205	19650.16530571066	phage	gene-CPT_phageK_gp114	late	late	11728.471963969501
gene-CPT_phageK_gp131	18.637284737523185	218.81437215451686	1601.4906130557304	5008.819473223018	4548.02124059337	2009.2878450379503	2072.570259338711	phage	gene-CPT_phageK_gp131	early	middle	1471.0766260468424
gene-NRS_685	585.211136595464	511.8842597395824	451.66489768525184	307.90769633906586	104.78106967657907	69.1752817952363	51.60880969271949	host	gene-NRS_685	None	None	149.01908811879818
gene-NRS_1386	193.8783895267658	194.5212035796544	166.0308514398397	108.2625295368712	73.60936245147914	67.95941509985492	57.67864295280875	host	gene-NRS_1386	None	None	26.36293106310803
gene-NRS_1341	360.59652069848823	375.2953029930262	275.49887533241525	257.6283984270054	166.47788337448054	107.31600845050792	94.03657677073193	host	gene-NRS_1341	None	None	52.244104669983834
gene-NRS_2383	46.00569475196605	38.02944907798751	28.954120938831863	17.165604516159732	8.413742136373054	3.2911952861066034	2.6538428169493207	host	gene-NRS_2383	None	None	13.186225449185956
gene-NRS_2488	94.39454724068631	90.88084124020062	85.14528516488156	68.29539041746074	38.695229297562605	25.054044430720037	20.3047898444406	host	gene-NRS_2488	None	None	14.843894415218235
gene-NRS_2581	87.92611642040237	81.5736356065936	73.14898984503463	63.60819592359121	48.28632739854869	35.59194474422498	25.057777838486736	host	gene-NRS_2581	None	None	8.972944895884455
gene-NRS_2651	3.0862057858291907	2.6041474845864134	3.3855017023893046	3.508017031258169	1.7848027296267626	0.9192357469602846	0.8277111906764753	host	gene-NRS_2651	None	None	0.546111845764383
gene-CPT_phageK_gp031	3.702958890198367	33.20919258169216	88.79516056929828	311.34001191448607	1367.8627485485622	1291.0173280993554	2021.454580494797	phage	gene-CPT_phageK_gp031	middle	late	874.145148787302
gene-NRS_353	4.442296044145539	4.424071922987706	5.288849744020966	6.5075545731113404	7.169650447506719	6.081129430582656	4.582162012229642	host	gene-NRS_353	None	None	0.8476020762495834
gene-CPT_phageK_gp097	17.09529882905514	320.3430066077478	674.3556934382609	1181.7487530969838	931.966997503706	569.0653337902343	798.495312410505	phage	gene-CPT_phageK_gp097	early	middle	258.0856123399008
gene-NRS_14	450.348742540055	393.69176196167655	326.8869342308724	252.2213452771265	143.64643756224535	103.0229238194172	84.14566809510863	host	gene-NRS_14	None	None	74.10111820208154
gene-CPT_phageK_gp196	20.189214992194103	405.80645512798344	1440.880801438822	3276.938878434924	2952.187460534583	1063.4281191630596	699.0922115725089	phage	gene-CPT_phageK_gp196	early	middle	995.642161626189
gene-NRS_736	35.96597982920157	37.19682795084149	27.833869878589553	18.436675800571493	10.362117171721001	7.162297600784171	6.285206098703723	host	gene-NRS_736	None	None	7.599439650252827
gene-NRS_708	76.87234650820915	74.58858258698393	68.37181827353977	67.33576055116902	48.138425726307304	43.79904178024361	44.79400736379156	host	gene-NRS_708	None	None	4.031389070562426
gene-NRS_1811	140.98997386435053	74.85677026250556	51.42838919355374	32.517865394592434	13.097672256801559	5.146846501656447	3.842305231903376	host	gene-NRS_1811	None	None	55.29083641414694
gene-CPT_phageK_gp004	14.689881384177399	342.91862499707514	1330.3136207019793	1117.7899838374847	513.9930454619633	248.72164206526847	156.65201318686474	phage	gene-CPT_phageK_gp004	early	early	419.9687231523473
gene-NRS_214	8.634005561943386	7.669184212839852	5.977856188019795	5.582374342219822	3.4654284695346336	3.2357260931731586	2.7683480029177394	host	gene-NRS_214	None	None	0.8724664212564505
gene-NRS_1716	825.3051583514203	878.048984679903	654.3869422421337	554.9749720577738	258.3019213452359	145.69330790038703	150.14522704361218	host	gene-NRS_1716	None	None	175.55984792212686
gene-NRS_62	49.31029492561028	61.25688704983088	41.701062311792526	35.500117907499465	25.135646607553216	13.255148950814505	12.39484937566554	host	gene-NRS_62	None	None	9.559823930435321
gene-NRS_247	25.007298366816197	20.512014631914624	21.989072826587005	14.785987700006999	8.461727064846796	8.680711081191518	5.180759034708829	host	gene-NRS_247	None	None	3.881926813372084
gene-NRS_1131	36.431310785511364	41.9151482434792	25.43618451098129	17.47970154716863	6.535337384385701	3.8649047656682125	3.722262664349607	host	gene-NRS_1131	None	None	11.344920220900615
gene-NRS_1675	774.2269558807293	623.9779690612633	686.4454834433045	448.1893087030247	243.5129484402778	201.66260156114706	145.6694692549288	host	gene-NRS_1675	None	None	136.1975812244119
gene-NRS_919	1.8652570258092833	2.1823433944474537	1.3040728444609508	1.460486451176751	1.228850581005097	0.694381913016227	0.3732863986050049	host	gene-NRS_919	None	None	0.35867374533791857
gene-NRS_173	5.9105854196652245	6.079291074241256	3.9251837478859883	3.458424553897702	2.031462359942023	1.2390471405022738	1.3209066348323497	host	gene-NRS_173	None	None	1.0982317566208375
gene-NRS_178	16.690170383033422	17.992689912692708	13.455881373940604	10.771752278960099	8.58743428277334	4.596646510888454	5.667800418201993	host	gene-NRS_178	None	None	2.3565459734099097
gene-NRS_2250	136.8194935639427	130.62546190607057	105.70029552944143	82.14999755113607	44.11286345109241	27.953130976738287	25.691018221871943	host	gene-NRS_2250	None	None	24.67738911121717
gene-NRS_1532	4.0307253174588835	4.086887174813494	2.4034523311059317	1.9259052963262266	1.0191050571979368	0.7263769561588376	0.777652246300267	host	gene-NRS_1532	None	None	0.9178304494993929
gene-NRS_1240	0.9370171428157756	1.2529246914497805	0.5650225172463514	0.6391319932422973	0.4711264029017465	0.359033441396715	0.331730592926786	host	gene-NRS_1240	None	None	0.23405574002121454
gene-NRS_2652	2.048083814047219	2.0247283986869538	2.0411282042980297	2.1134086290489185	1.354500814614346	0.7249295521296616	0.4520886668429932	host	gene-NRS_2652	None	None	0.29822755957163166
gene-NRS_525	88.0743437233057	93.30046200576865	64.61700484417217	50.65198386876795	27.32067484399846	17.159284658634377	16.631170131157155	host	gene-NRS_525	None	None	17.89451967666247
gene-CPT_phageK_gp102	13.441088514169017	278.7124352277333	1083.7452195339615	2272.737584924113	2318.13348817105	1178.9984313971033	1409.299411182136	phage	gene-CPT_phageK_gp102	early	middle	633.5489554437382
gene-NRS_1420	1.7701849698063379	1.3984242010450654	1.250423558095161	0.8038908373054846	0.42770361524517264	0.33229597194351124	0.3217773359404094	host	gene-NRS_1420	None	None	0.33353491767454163
gene-NRS_506	113.19555744873814	109.96451971817916	89.8896569639912	57.1385944878214	43.59010255381659	35.10623772422707	27.76420320726635	host	gene-NRS_506	None	None	16.826660831657204
gene-NRS_634	609.4132892027894	584.024348077676	463.63643611512896	369.07280741095275	175.87500732524842	94.29386884972584	75.18514378208997	host	gene-NRS_634	None	None	136.11869156831466
gene-NRS_2228	8600.23441441101	8977.719163864	5731.04983559256	3993.390729215823	2144.6517464821122	1525.3693137762248	1659.365833619593	host	gene-NRS_2228	None	None	1932.6961614802206
gene-NRS_534	671.3786968901902	632.6179894031751	481.47319243305134	341.57080716041366	182.56402232361467	123.3750891478463	109.78954012739341	host	gene-NRS_534	None	None	133.19669284998963
gene-NRS_1016	3041.2877611432336	2821.372092185698	2442.9766581115246	1831.7807487440102	994.8729653055125	786.7299912160046	636.8312029894087	host	gene-NRS_1016	None	None	491.1594453919266
gene-NRS_2223	12429.739828240883	10934.246203933993	8832.87270274302	5793.040512850062	2416.5444040688385	1756.857570418972	1634.894716716726	host	gene-NRS_2223	None	None	2869.26772996811
gene-NRS_588	174.02015985048058	156.18530582506028	113.46745714106865	81.14486468630652	32.54525276252569	19.11508034298159	18.73543406012876	host	gene-NRS_588	None	None	43.53695603814095
gene-NRS_1262	521.0570680582632	475.8597610485126	401.6063829903186	341.5923384224302	219.78139421368246	179.6649160335118	141.29849896575982	host	gene-NRS_1262	None	None	62.02556255945576
gene-NRS_1966	70.71480586663067	63.40280803301317	51.60530486509739	43.68541938215457	22.56740577404335	14.221399900037122	11.82950100972296	host	gene-NRS_1966	None	None	14.306007871484699
gene-NRS_113	12.961055211944812	13.263134464702176	9.944597449731683	7.8211388362984176	4.312710057025948	3.1404017612200055	3.3030235233638274	host	gene-NRS_113	None	None	2.2061006443805136
gene-NRS_1687	372.18512500653657	379.15522686793753	276.6179157675703	233.8315778360929	122.94372148668424	79.28569315565221	68.99195989319702	host	gene-NRS_1687	None	None	70.7944421951066
gene-NRS_509	400.9451230547298	390.13172727214686	285.9282077030674	225.6778731895815	130.90810123288827	96.72319263950314	97.1848750274711	host	gene-NRS_509	None	None	65.02809008050934
gene-NRS_2643	10.960077004712637	11.373863962455665	9.277133674000842	8.358228753378935	6.609569108818932	4.13232418878953	3.984640945460282	host	gene-NRS_2643	None	None	1.2337355885499508
gene-NRS_281	84.80490015259217	87.72771598694398	66.99719123677072	56.64342964049618	36.176131325591015	25.2315738259069	24.05624582457195	host	gene-NRS_281	None	None	11.98972807868242
gene-NRS_2272	7.3071065794059535	9.202077337757247	6.863609224237457	5.307292945032278	6.957675252117165	4.469279736933085	3.8926756872924724	host	gene-NRS_2272	None	None	0.6558674245641366
gene-NRS_761	113.50439717378114	101.85874633322769	92.14003682859182	73.04459129364014	44.98030782990381	30.691802640914613	29.070714473910204	host	gene-NRS_761	None	None	15.651610136718864
gene-NRS_28	25.82987803255621	22.21122810933834	16.93792061693624	13.06280385878915	6.690809829276136	3.48102402587762	4.12859420964041	host	gene-NRS_28	None	None	6.377401719393964
gene-NRS_1921	142.36378301120368	139.20935045965632	117.10266317184531	106.07451186330223	67.86186187057191	44.78042993882684	38.56289902876065	host	gene-NRS_1921	None	None	19.21536246629353
gene-NRS_1585	140.91140178278891	149.35494241854383	104.04623775700544	79.47947822276129	53.197701780590386	38.56457816615399	38.46832679610697	host	gene-NRS_1585	None	None	22.502654703862174
gene-CPT_phageK_gp007	4.412711596416957	89.07443379462308	523.4737812593191	562.2953818214676	322.81219225468874	120.83383815972002	84.58259928517028	phage	gene-CPT_phageK_gp007	early	middle	203.14951553463726
gene-NRS_2673	2.307207690227958	2.4114865884639785	1.424289688391747	1.3206108739815483	0.8908697950595371	0.5914388406398892	0.6108872878183029	host	gene-NRS_2673	None	None	0.4057331138308716
gene-NRS_395	108.29451726426517	124.87429916312956	103.3595864489381	94.43679093464243	78.01005998025744	57.49140473584884	49.99672252395405	host	gene-NRS_395	None	None	8.55319976161529
gene-CPT_phageK_gt002	32.944179781667145	114.1519588591312	200.85319933489606	906.217938269662	455.0450064943958	182.03793801212737	177.11268761193838	phage	tRNA-Trp	early	middle	267.1199750991134
gene-NRS_272	18.536882436084465	18.140026046176608	14.36300843775795	12.288071601195927	8.176414998867537	5.167588439285183	4.366409871988435	host	gene-NRS_272	None	None	2.6421624989175547
gene-NRS_775	1447.1230113411532	1385.1510729879174	1105.5059806324139	989.3117020891775	575.1184832620839	397.28004721435747	320.71638366796867	host	gene-NRS_775	None	None	216.8739451463848
gene-NRS_2281	406.055513812086	434.9144864086585	459.6860089866939	282.36330326252227	170.18498430229707	168.58763908766954	176.63235881384918	host	gene-NRS_2281	None	None	61.60369721712719
gene-NRS_1099	171.57090298311903	148.04813069270068	129.18464167249815	88.82872104176519	52.5844457015904	40.874935486066384	36.841391277416335	host	gene-NRS_1099	None	None	27.297725929326656
gene-NRS_38	20.09502308865591	23.255688007627807	13.727306323426175	12.131112419146817	4.257119562328513	3.1574580754024204	1.812794514077191	host	gene-NRS_38	None	None	5.805235752336321
gene-NRS_2135	201.43578854108154	290.5011556413542	182.98671773467615	187.55533049289053	157.87534360554125	89.73709390128055	103.15020980547438	host	gene-NRS_2135	None	None	29.586843459005898
gene-NRS_48	8.378609509585182	8.109122132743606	6.295960799227383	5.186757139489057	3.2335175346146943	2.493912895309813	2.5365188252258943	host	gene-NRS_48	None	None	1.0936180277027892
