ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-DMS3-1	236	4	transcriptional repressor	transcription regulation	4	115	0.334	7.664e-32	4	180.819	8.102670640571015e-53	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-2	144	2345	transcriptional regulator	transcription regulation	2345	134	0.502	1.961e-39	2345	208.389816	7.027218768817589e-62	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-3	69	4468	hypothetical protein	unknown function	4468	111	0.769	1.068e-32	4468	122.115211	1.6769150386552943e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-4	653	310	transposase	integration and excision	310	231	0.282	1.544e-66	310	699.115112	1.692680658442427e-209	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-5	250	296	DNA transposition protein	integration and excision	296	158	0.4	4.228e-45	296	281.02298	4.359485101249788e-83	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-6	221	2030	transcriptional regulator	transcription regulation	2030	137	0.421	5.361e-40	2030	286.996033	1.4887715270173745e-85	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-7	211	3190	hypothetical protein	unknown function	3190	262	0.727	2.276e-83	3190	291.404114	5.3331013426280735e-87	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-8	38	3765	hypothetical protein	unknown function	3765	68	0.83	1.251e-18	3765	80.393417	1.592180733782835e-22	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-9	137	2119	hypothetical protein	unknown function	2119	124	0.551	1.001e-36	2119	174.913773	1.0751854767506852e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-DMS3-10	90	2043	hypothetical protein	unknown function	2043	69	0.447	1.242e-17	2043	127.440071	4.243738996441563e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
