Geneid	-1	0	2	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SAURSH1000_RS00755	11.044731298624608	3.8771539005698314	3.8209032707970363	11.605954605001614	9.080718727286373	10.41755964122534	3.7876760344495217	host	gene-SAURSH1000_RS00755	None	None	6.936595257287075
gene-SAURSH1000_RS10935	10.018207338087281	9.403061252847774	11.834085010922818	13.800681515806504	18.75777520028105	14.530299652076282	12.752451142598128	host	gene-SAURSH1000_RS10935	None	None	8.818810149158256
gene-SAURSH1000_RS03700	12.2252468117655	18.86485818746195	9.223198099478402	15.735485835536688	13.176281850194336	10.388654382559862	7.818332117689807	host	gene-SAURSH1000_RS03700	None	None	12.842345153898634
gene-SAURSH1000_RS06540	865.8411469164919	2515.318657752219	2799.3317180149534	2047.4877860139366	1281.057356040916	828.2726079828254	998.8411977607358	host	cspA	None	None	1327.8972863005351
gene-SAURSH1000_RS01440	10.852774625505969	26.052703699644738	5.358039759114695	0.6304727853557498	1.9075153712000052	5.339034942442244	3.9715093438333526	host	gene-SAURSH1000_RS01440	None	None	13.082803969588635
gene-SAURSH1000_RS07080	38.051513508237015	22.78729199593391	20.559550794150034	16.432415869501224	22.88992384886542	22.294145125217117	18.851890635278618	host	zwf	None	None	37.34879625673477
gene-SAURSH1000_RS07610	16.19142571582704	55.65361518168208	100.24297935637432	84.01529830614238	28.873368474384115	20.47471527103481	18.446250965825875	host	gene-SAURSH1000_RS07610	None	None	61.732415843263
gene-SAURSH1000_RS03955	13.890334464501327	8.795946061836867	6.115170375786927	7.919015553874814	15.222261871277977	11.502605654598131	4.40038409731947	host	gene-SAURSH1000_RS03955	None	None	7.562559409256119
gene-CPT_phageK_gp182	0.015941229735860107	18.84961723506566	3.7017665937482946	131.18558718937564	495.45250692403806	1318.8935685331262	772.7653893641169	phage	gene-CPT_phageK_gp182	middle	late	3261.063464931053
gene-CPT_phageK_gp187	0.04907749379354685	2.760645768784426	0.059194001242074995	1.6253341880032	23.773690850458618	96.96809526974717	137.01763036729434	phage	gene-CPT_phageK_gp187	middle	late	370.63562661693527
gene-CPT_phageK_gp175	0.016929833130332052	31.474612450305674	0.49131951729052886	7.5442319391758375	93.26950498446776	2161.496601251818	563.2206139890322	phage	gene-CPT_phageK_gp175	middle	late	6275.615606895609
gene-SAURSH1000_RS03220	26.576977502568912	20.908569604850666	15.242544146224848	19.082009540769075	12.850791676224413	13.73419614803282	14.14780448671458	host	gene-SAURSH1000_RS03220	None	None	18.424060792713092
gene-SAURSH1000_RS05805	20.261310528333233	32.69728952692391	80.28877015048542	81.01859036626107	30.44585311723066	29.442334513712368	26.723633907111985	host	rimP	None	None	47.24460159443308
gene-SAURSH1000_RS12440	9.280803983050905	15.370788364609401	5.816960824946665	2.5263670551508324	13.187092988384206	11.953978236978783	6.406737666137889	host	gene-SAURSH1000_RS12440	None	None	8.166926988387075
gene-SAURSH1000_RS08185	26.269056399464613	16.011777823206213	11.2017817855781	16.683681817026223	19.353306928388374	18.12725426175566	14.051862755284272	host	tyrS	None	None	16.76024361236768
gene-SAURSH1000_RS12305	24.520108195691325	63.60725983001459	45.871285613560886	3.3880113645354704	102.97117532584943	62.51129461404641	31.334558489572068	host	ptsG	None	None	47.578137321332285
gene-SAURSH1000_RS05770	32.00673115997474	132.46983979162732	145.59941911636233	116.16683632233257	71.39605425245547	45.78561705036057	48.609464437581096	host	pyrH	None	None	112.57597998697625
gene-SAURSH1000_RS02210	497.63273793714274	222.61583685187924	85.60259842094673	29.682288179877418	74.07701487991201	177.7240790782376	133.75938941445983	host	spoVG	None	None	137.56149836679924
gene-SAURSH1000_RS02895	17.334210248940526	19.410473452291843	17.816795418063258	27.360099756993208	16.6654358534159	18.046677147078512	15.498383226321117	host	gene-SAURSH1000_RS02895	None	None	16.566489000830313
gene-SAURSH1000_RS13130	1.4041523313171216	4.272856827344943	2.230554908905372	6.999206182535281	4.6941794184371135	4.151043697319586	2.674207326841972	host	gene-SAURSH1000_RS13130	None	None	2.6522428559946154
gene-SAURSH1000_RS10110	68.9757636433982	69.38341732667348	67.06624792975161	75.73867758534074	38.08074402301645	32.90836730972285	37.17027725952267	host	gene-SAURSH1000_RS10110	None	None	70.44773532982632
gene-SAURSH1000_RS02640	20.171525377137474	39.63179902491433	11.197118540228619	28.679542723402413	31.374804812034352	20.89950725548443	17.824210599133878	host	folE2	None	None	39.61813638995831
gene-SAURSH1000_RS05365	170.7289921382821	138.13082023424303	87.14023484205438	83.4063481413045	76.64797956434131	93.13993747650902	75.64828351914761	host	rsmH	None	None	120.23561845725658
gene-CPT_phageK_gp149	0.025102856020837182	11.789760656737835	11.209676917511663	522.5795065503661	949.9762885005833	985.5661986873066	488.17908019311386	phage	gene-CPT_phageK_gp149	early	late	2266.066077233485
gene-SAURSH1000_RS09505	53.58042592577346	38.10033819742376	66.53344548937864	65.5005182720132	52.16410495016458	69.1094331446682	76.94280220212023	host	gene-SAURSH1000_RS09505	None	None	27.509686263501937
gene-SAURSH1000_RS05620	105.33631003515852	194.01288318162	140.99532953728735	107.00137258290832	36.77194426148146	40.455156010215745	48.545117236416964	host	fabD	None	None	165.17093132162455
gene-SAURSH1000_RS07615	14.898962280617281	51.77711968670648	83.18734636716387	68.94313141270472	29.80603137785151	23.1410220666705	21.959117364454993	host	gene-SAURSH1000_RS07615	None	None	55.209808064597624
gene-SAURSH1000_RS06065	1.4948604722706318	6.50253913431609	3.459459621233458	8.347965274289157	4.645317881225294	4.834677478162925	2.837108426469585	host	gene-SAURSH1000_RS06065	None	None	5.057429189327747
gene-SAURSH1000_RS08190	4.617151375964593	5.432635424804483	1.1312297514732095	3.7198578079619384	4.524896677637961	3.447212690684636	2.8163383841476537	host	gene-SAURSH1000_RS08190	None	None	4.413936641341251
gene-SAURSH1000_RS12205	5.942093069596062	4.683629511437393	5.2015451916600535	4.027591941826535	1.7878561187709838	5.226742774167817	3.4437582170031	host	gene-SAURSH1000_RS12205	None	None	3.1682036606807826
gene-SAURSH1000_RS04955	1.9401391513865407	6.216679101240318	7.2475453476554375	17.174625494176425	8.316946905537664	7.825879732776276	5.244136054975949	host	gene-SAURSH1000_RS04955	None	None	9.127497152072767
gene-SAURSH1000_RS10410	10.25385169114603	18.278210253320204	9.928559674094167	6.165678583907955	0.7335328130388167	0.6379419704506955	0.5050831623265258	host	gene-SAURSH1000_RS10410	None	None	11.537758178366683
