Geneid	5	30	60	120	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-Syncc8109_0251	1.0	0.11123471447032426	0.03634577373879796	0.05704996412622893	host	gene-Syncc8109_0251	None	None	46.27675657865044
gene-Syncc8109_1252	1.0	0.10800509414163467	0.031243001389427174	0.014236632571218795	host	gene-Syncc8109_1252	None	None	14.09824417505395
gene-Syncc8109_2400	1.0	0.05791604245244758	0.026130657556701478	0.008162038612475716	host	gene-Syncc8109_2400	None	None	79.47307034767627
gene-Syncc8109_2323	1.0	0.13404073826588392	0.047989182152757645	0.023043199886688417	host	gene-Syncc8109_2323	None	None	3.8458133139824846
gene-Syncc8109_2658	1.0	0.137874198507122	0.015804278038714762	0.018663202164160782	host	gene-Syncc8109_2658	None	None	14.487194056891246
gene-BSV9_gp50	3.7526457393116356e-05	0.38876258595524826	1.0	0.47591902052066015	phage	gene-BSV9_gp50	early	middle	627.5964852673172
gene-Syncc8109_2068	1.0	0.09684405602556027	0.027911435934894334	0.01756799145489033	host	gene-Syncc8109_2068	None	None	16.531464478637226
gene-Syncc8109_1780	1.0	0.20241622261523032	0.06933601981389104	0.014976825790646651	host	gene-Syncc8109_1780	None	None	8.032250043632366
gene-Syncc8109_1298	1.0	0.0950675361966067	0.023206398607546214	0.011870671286963806	host	gene-Syncc8109_1298	None	None	46.365784301686425
gene-Syncc8109_2645	1.0	0.11600272405800385	0.02437381067832678	0.011428232647265169	host	gene-Syncc8109_2645	None	None	387.0885446336586
gene-Syncc8109_1652	1.0	0.0997663309451564	0.020422753638603745	0.008278907400251395	host	trpS	None	None	100.73142716039594
gene-Syncc8109_0285	1.0	0.08634150894087797	0.011325424046887113	0.013481398951296693	host	gene-Syncc8109_0285	None	None	24.322476719330666
gene-Syncc8109_0724	1.0	0.10069601993171551	0.016564027038100927	0.014746687644822919	host	gene-Syncc8109_0724	None	None	98.34804429817743
gene-Syncc8109_0826	1.0	0.07364653858333493	0.022669713146394828	0.010300896670063354	host	purQ (purL	None	None	69.13980381595765
gene-Syncc8109_0275	1.0	0.1032842090678302	0.03727010291597854	0.01701195715976491	host	gene-Syncc8109_0275	None	None	7.889212054204706
gene-Syncc8109_2431	1.0	0.0988403724767402	0.021256062837572393	0.01504078517251613	host	gene-Syncc8109_2431	None	None	39.456916461842134
