Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1494	50.55412526132358	38.969443430076474	1.775897258762628	0.8074535147110302	0.10041780837380869	0.3351499513309427	0.5744949242917426	0.4430039024345082	host	gene-SynWH7803_1494	None	None	31.900472122394977
gene-SynWH7803_0867	71.49160919346407	60.501785236849926	1.6342847618354357	1.4635094954137422	0.2196639558177065	0.316408013263094	0.34273844915132373	0.29953104766878674	host	gene-SynWH7803_0867	None	None	47.373109675504324
gene-SynWH7803_1979	5586.08819903112	5675.640788842209	247.91403256653268	139.55488245922305	20.633181812594383	31.52843789525792	64.26300223127433	25.400232842313116	host	petF	None	None	3911.949376986358
gene-SynWH7803_2423	38.75283292672275	32.716100598577725	2.3441672521019115	0.9599097727333927	0.3899675262255601	0.2642220080054764	0.4346147233993476	0.20108378025317153	host	gene-SynWH7803_2423	None	None	24.398195762115677
gene-SynWH7803_0927	103.11575136677773	88.21385052362858	4.22254913797959	2.309166126182946	0.22335923731744362	1.294770151378861	0.5808402378140813	0.6270556511944695	host	gene-SynWH7803_0927	None	None	66.85741114671409
gene-SynWH7803_1701	49.262101937346	46.8493951049498	2.51508671892504	1.5791789977976787	0.17624954567084417	0.2786412031326189	0.4949992469158941	0.212057378880557	host	gene-SynWH7803_1701	None	None	33.01260418408411
gene-SynWH7803_2111	57.671775748824274	55.18986480286388	3.266721830327926	2.6822306408216985	0.13735309421245095	0.3619132868274246	1.0715500938983915	0.16525850905864098	host	gene-SynWH7803_2111	None	None	37.94969022771718
gene-SynWH7803_1276	318.9641328728507	322.1397354146047	11.859727670587205	6.549345174878357	0.8591301383092521	2.0990970635990625	2.721597166594215	1.0336757723471857	host	ilvE	None	None	225.48952721842846
gene-SynWH7803_0417	1172.076090907953	936.5501696738663	55.11324176097822	44.301213365624605	5.5396049255220285	7.645717781321088	12.759252111452371	6.918968836216743	host	rplO	None	None	726.7075202908051
gene-SynWH7803_0269	345.0469141816651	303.6453367542181	8.687326186146791	9.060980820254812	0.9810935300889354	1.4269723880624168	3.4901917344119036	2.4080525605687684	host	hisB	None	None	229.0132844788017
gene-SynWH7803_0616	551.9466299278025	390.62683986300516	21.86190763373304	9.320605385861892	2.5079657572866045	3.4984951059984377	4.833881534697188	1.597498920900196	host	gene-SynWH7803_0616	None	None	340.9790085908864
gene-SynWH7803_0566	165.45597661732157	118.38062716590625	5.32533647488369	2.6397518750168296	0.6638732886935129	1.2110175366917668	1.1951904893482057	0.5529803956962218	host	gene-SynWH7803_0566	None	None	103.30599788594343
gene-SynWH7803_0356	160.20651449940715	89.42743496950848	4.42313885790287	3.323548297699465	0.7530502976224924	0.9816672834741885	1.4223361445377654	0.6199249543791806	host	kdgA	None	None	96.38826389605443
gene-SynWH7803_0748	74.2312342424639	58.464420387329994	3.8099590067086626	1.7340334124130838	0.4076898204424893	0.6329227660644476	0.7048813619060511	0.35794581630128874	host	clpB	None	None	46.208590877141425
gene-SynWH7803_1172	21.396351770352716	19.542198770244838	3.0074581930003124	0.7262809391580695	0.12645205498924056	0.33319001009508925	0.19730128713049747	0.15214275437144725	host	gene-SynWH7803_1172	None	None	12.991984490121371
gene-SynWH7803_1342	34.25293156218746	34.095994170190345	1.3423978371590464	0.7052570172350727	0.044923756377756516	0.21306624329764917	0.39719864382850145	0.19818595635227995	host	gene-SynWH7803_1342	None	None	23.91263965780975
gene-SynWH7803_0824	282.78844923149506	255.0256939516952	9.057076019689404	6.601893736946852	1.1949719196483235	1.8292131554220403	3.107495272305335	2.259319902415992	host	gene-SynWH7803_0824	None	None	188.108031036003
gene-SynWH7803_0545	26.26206910891288	19.598334350195273	1.229814073950273	0.6736027525476818	0.10011733617640052	0.21857743211623992	0.15621161153419996	0.08604123451886155	host	gene-SynWH7803_0545	None	None	16.222248057031855
gene-SynWH7803_0654	1243.4144917473147	1015.5375900284857	48.5621063011611	22.840344912030865	4.342384298175602	10.822393877080412	15.43559127063142	5.224607126550642	host	gene-SynWH7803_0654	None	None	794.8792547423385
gene-BSV9_gp85	100.51530587227921	3.2830893934011334	20104.98757225233	17367.765266997394	2259.6122352603365	2828.1834436891368	971.3615888523505	809.6124531122193	phage	gene-BSV9_gp85	early	early	10656.691523992877
gene-SynWH7803_0070	350.9931966501774	264.4314391858956	12.610201794530072	7.440274560192363	1.212290353266415	2.391145350708497	4.701775455488073	1.7086292806149923	host	clpP	None	None	218.88027557713596
gene-SynWH7803_1242	241.84892697800325	261.7052815641477	12.782645447046095	4.575569916695838	0.8488871560343281	1.2732228090682838	2.750897454171936	0.7070896863000868	host	gene-SynWH7803_1242_gene_petF	None	None	175.7403919986173
gene-SynWH7803_1812	22.672793337562425	18.912651427310777	1.4672421230693315	0.7984215962019583	0.08911050854946484	0.15966286389791526	0.1390378197899479	0.06432881560671931	host	gene-SynWH7803_1812	None	None	14.203109566613033
gene-SynWH7803_1606	166.15071340576858	134.80110778144746	6.075518750149046	3.606257838671435	0.6714344878813662	0.8702406960706819	1.8404300018209274	0.6768446453016776	host	thrA	None	None	106.30516676319297
gene-SynWH7803_1188	35.26684329860312	32.851490479766674	1.2983650706775793	0.9989324535822783	0.10995141042351785	0.1316873942032034	0.23393941824130504	0.060131703421588314	host	gene-SynWH7803_1188	None	None	23.910477562407554
gene-SynWH7803_2007	32.41133013048874	25.614080119359638	0.9627871243405591	0.5211355258195716	0.16332190245762962	0.16257243772749003	0.14157153860160981	0.1528358876487659	host	gene-SynWH7803_2007	None	None	20.886936266101657
gene-SynWH7803_0916	31.161129759506977	28.828022078522253	1.2063990789681172	1.0440897796487147	0.0534663051296789	0.14087899755698408	0.30588320353788534	0.10721469267786551	host	uraA	None	None	20.860548757102585
gene-SynWH7803_1766	68.12031271464706	47.21913208882654	2.0632724071997046	1.571129429226884	0.2639496208058546	0.34141940191069087	0.4867161269875826	0.25983416183316443	host	cobD/cbiB	None	None	42.11444938013915
gene-SynWH7803_2408	39.34075878842186	31.84596711599099	1.690654190342022	0.5490683900035006	0.28679326071559763	0.1847205415967175	0.6463590166395097	0.11501992230481413	host	gene-SynWH7803_2408	None	None	25.031240675005915
gene-SynWH7803_1931	25.28244130129285	19.46703646728236	1.2768350612294226	0.9190247268577111	0.2893806643023005	0.13455750407686298	0.5046359843914647	0.18432679856540723	host	gene-SynWH7803_1931	None	None	15.238458141715446
gene-SynWH7803_0538	76.34135219033615	52.991612781838676	3.7497770375011363	47.04396642505721	0.5800834561399628	0.6317670773938926	0.7844162823295021	0.5118200426185094	host	gene-SynWH7803_0538	None	None	36.66052797986598
gene-SynWH7803_1534	45.13405516540733	70.05582165212013	2.723537314640143	1.06301119276772	0.683990661078165	0.36045101092105114	0.5649991404191519	0.4356815238818717	host	gene-SynWH7803_1534	None	None	42.337738742649016
gene-SynWH7803_2430	165.62361185198955	160.2460299160077	5.320887572231322	3.3408923201271197	0.12645205498924056	0.7330180222091963	1.7757115841744773	1.0649992806001307	host	gene-SynWH7803_2430	None	None	114.87456396629902
gene-SynWH7803_0129	843.9114890533996	594.8462097549059	33.58991016641274	12.130026497907195	2.5517629534156905	7.379638114215454	5.2762680144351	2.171600095598704	host	gene-SynWH7803_0129	None	None	522.986435618584
gene-SynWH7803_1618	81.7768564662881	61.22961718693114	2.535981285513033	1.5556937716765848	0.3027262196442419	0.6297291190797187	0.5220592057472964	0.13418990935561648	host	cysS	None	None	51.670189473711
gene-SynWH7803_2250	132.49279365487644	115.83089058079442	2.8890489377911517	2.788660955145984	0.5420977150278391	0.6334553268849241	0.9929274834585095	0.7089492252515663	host	fabH	None	None	88.5285164941075
gene-SynWH7803_0261	65.94347987689812	40.819159570361684	1.9484766161972409	1.4191607228254473	0.3834134501545423	0.6510568432553242	0.9970573066220326	0.46130984881609943	host	gene-SynWH7803_0261	None	None	39.395456369261176
gene-BSV9_gp126	0.09077240144998122	0.14923133606368788	41.683370554984336	33.55972553445638	116.23817763851872	118.44250594860601	680.5075646864433	628.3398937424353	phage	17	late	late	346.29507704856263
gene-SynWH7803_2110	76.73629863317858	80.55728604178707	14.84450518339898	13.04884754020665	1.9178561673368153	2.8765404204876037	2.532033184841384	0.8874994005001089	host	gene-SynWH7803_2110	None	None	41.945169987457675
gene-BSV9_gp147	0.5943431047320199	0.9771099385122419	1413.216172037743	1544.036962603098	4334.808058044914	3573.8127077804324	2002.8546909834627	1948.6063623009034	phage	gene-BSV9_gp147	early	middle	1100.1098463933217
gene-SynWH7803_0017	28.653593891291063	28.18190770024782	1.2784741306276632	1.7201390664270066	0.09983056972834782	0.32617548356677156	0.4049868525310211	0.26424794180303995	host	gene-SynWH7803_0017	None	None	18.97514962342815
gene-SynWH7803_2225	396.730827864021	346.4787088837456	12.79450065078524	6.776034838465593	1.03381794575173	2.3394516892020083	2.9414459066096303	0.9511825635894297	host	gene-SynWH7803_2225	None	None	264.33124298153604
gene-SynWH7803_0256	67.12114796106945	54.4141667980373	3.18482111207469	1.660762414208119	0.26554931547740523	0.7618944897507708	0.6905545049567411	0.3194997841800392	host	gene-SynWH7803_0256	None	None	42.19699670146689
gene-SynWH7803_0291	1333.3580188597853	993.601647718351	47.51558244513252	31.173395042204167	6.800653201250621	6.450883658865411	9.80250541182496	9.429139972142622	host	gene-SynWH7803_0291	None	None	830.7710601828879
gene-SynWH7803_0423	1712.9667505558853	1931.9187796043223	101.28738158597886	68.9796002567423	11.179849332284034	15.76968718367699	27.889117233799144	13.290117073035246	host	rplX	None	None	1235.534111726893
gene-SynWH7803_0973	231.06797590342566	190.5450850004935	5.288131050047521	3.590270200121218	0.3994989701872467	1.003108331277428	1.7233307114849648	0.424114757761114	host	gene-SynWH7803_0973	None	None	152.510766788233
gene-SynWH7803_1698	9.924813772994936	7.416617605574849	0.9657870842211385	0.7166555291210348	0.047990840146519005	0.1770322824722101	0.07487940415193578	0.05774092485181431	host	gene-SynWH7803_1698	None	None	5.57446894845963
gene-SynWH7803_2363	19.788383516095905	24.772401786572186	1.3249640990141238	0.965029291521304	0.3186591785728863	0.167927765087925	0.3163995186347251	0.1045635657316492	host	gene-SynWH7803_2363	None	None	15.140235923950984
gene-SynWH7803_2446	187.1774225990574	159.6094762101365	5.554491190329568	4.381816141721747	0.4930394456746611	0.9709178600360485	1.1741675947472927	0.53076511378443	host	gene-SynWH7803_2446	None	None	123.29579234200861
gene-SynWH7803_0174	35.70572626655907	10.908999566680981	0.6457103520511869	1.7954768027540633	0.25210378051652393	0.07971254671895174	0.3933538319373842	0.30332257991775874	host	gene-SynWH7803_0174	None	None	21.64958339696506
