Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-TX72_RS06845	75.66253106648868	126.48661384287547	55.6473942455532	77.40554545797376	22.20719515848807	10.976220139847397	13.42411939999355	20.66869728337845	host	gene-TX72_RS06845	None	None	29.27952164185912
gene-TX72_RS00470	49.230915746795894	41.34141967163552	2.0003712851628426	1.3478531490324945	0.5289858866962577	0.3376405106883751	0.2284063357857819	0.22829086939293863	host	gene-TX72_RS00470	None	None	31.55255305127246
gene-TX72_RS12050	14.751160123157359	6.109941775239967	0.3859331934555705	0.7713120851094565	0.18370378804562235	0.20726760496802782	0.30846628853543745	0.13213300687985993	host	gene-TX72_RS12050	None	None	8.341231490576453
gene-BSV9_gp128	0.2043067797453079	0.20134681576296137	14.53162048028078	14.948712131467175	151.78075528620664	159.6115753701869	2657.7716780812443	2904.8697365142134	phage	19	late	late	1896.017126008387
gene-TX72_RS06185	52.397542471223595	59.03936075538389	2.1567789165130233	1.6010280482683534	0.6355294286022765	0.23166206382434715	0.4432774813027767	0.5274445130595231	host	gene-TX72_RS06185	None	None	38.68337136459269
gene-TX72_RS07910	8.924844264570348	6.726003124031077	0.5686408065598532	0.98493624235243	0.3508716514289102	0.10179725408556302	0.1514998986731009	0.3244785232239598	host	gene-TX72_RS07910	None	None	4.706653771637049
gene-TX72_RS10040	50.03670752201054	61.969353844981114	4.154135096524347	3.1278446723638704	0.4853993998108702	0.2594188087986929	0.6949446964940307	0.27563229392142824	host	gene-TX72_RS10040	None	None	37.532372511421464
gene-TX72_RS08215	51.43982677453153	49.25028490303702	2.1694082125410654	2.30532372462538	0.6296560933012497	0.3694197171232269	0.2960404380431972	0.27173643110981793	host	gene-TX72_RS08215	None	None	34.27664753986063
gene-TX72_RS04585	32.47318126746499	33.503908460002755	1.974895533522562	1.56878954846503	0.48258450126175173	0.5236015690110511	0.2997118195786721	0.2995603060815522	host	gene-TX72_RS04585	None	None	21.81613749863056
gene-TX72_RS12110	65.40697342515115	70.80256252001273	3.420338199311379	2.086706872091096	0.5842382767352579	0.44824167946528237	0.30084733976942557	0.36419611295191995	host	gene-TX72_RS12110	None	None	46.975455115600624
gene-TX72_RS00050	226.3478191771708	211.11498557485785	11.936986491164465	8.385181079214465	2.185381855901224	2.6174378868886983	1.1855581693333699	1.0076180556089946	host	nusB	None	None	148.51523438959228
gene-TX72_RS01505	39.20171320400723	52.07159636697188	5.538405663891172	3.6896189057564683	0.8136651799280988	2.9744320954041905	2.459279177090748	0.3511479908862031	host	gene-TX72_RS01505	None	None	26.83846572737615
gene-TX72_RS09190	2425.9160019424808	2030.045712127431	124.3096942044098	79.52007222597037	25.456096343464807	25.4024544679228	17.667773897639243	16.13980209962141	host	gene-TX72_RS09190	None	None	1520.9455270898561
gene-TX72_RS11200	10.9142832337625	15.058622378903584	0.9735553127789437	0.4632648436880326	0.15937425299314054	0.1742844628771404	0.11116246435147034	0.07936162023124714	host	cysK	None	None	8.934755216511245
gene-TX72_RS07860	37.075489409235644	22.913877775690953	2.4957013176793557	2.267190068352039	1.0199580689805765	1.5840269688768671	0.1813407878056814	0.38839095961655795	host	gene-TX72_RS07860	None	None	19.697874052113928
gene-TX72_RS02510	273.47100927596165	262.4463212764428	12.249122276110072	7.5147348456745	1.8561736917109757	2.2322416249755173	1.3420551685766053	0.8324703288840195	host	gpmI	None	None	185.80005265418407
gene-TX72_RS09035	66.6102013115081	48.304931527132275	2.2688193797085052	2.3578776710861202	0.27998848952407984	1.0560179792512447	0.8462570097598465	0.6041637149590902	host	gene-TX72_RS09035	None	None	40.160319425535995
gene-TX72_RS11355	17.064936597789078	24.481465697845486	1.3258413250171577	0.9040420397553754	0.433107194732561	0.2094266425197781	0.18700768742460894	0.22251565394698633	host	gene-TX72_RS11355	None	None	14.326823536098782
