Geneid	0	5	15	30	60	120	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-MSMEI_RS32130	1.4516286286756963	0.3027215170488331	1.5130501640066687	0.9388727528900817	0.6373200077547729	0.6529625836995051	host	gene-MSMEI_RS32130	None	None	1.5565033292144124
gene-MSMEI_RS09540	15.782239279633018	7.334170107157693	2.4318044569305073	0.550642126043948	1.897050318095997	0.36114814231616543	host	gene-MSMEI_RS09540	None	None	37.90570204986991
gene-MSMEI_RS18000	1.6756555868307652	0.791668912645876	0.8924803141314697	1.6613965670707092	0.277615861951512	1.1554598763726025	host	gene-MSMEI_RS18000	None	None	1.8594273502472833
gene-MSMEI_RS33165	1.7487531494600042	2.6239448976796838	0.4197745467495806	0.45511929097532267	0.6550233413035168	0.05013873139113445	host	gene-MSMEI_RS33165	None	None	1.7111481523720078
gene-MSMEI_RS32755	8.292682342747131	2.813710138989511	0.5578001963321686	0.48974793267996697	1.3989017286727816	0.506347883266689	host	gene-MSMEI_RS32755	None	None	9.259627387658547
gene-MSMEI_RS08865	15.818795785530973	1.6228507121974287	1.0977030601617008	2.0434289327607655	0.3414526644323411	0.10617613706357887	host	gene-MSMEI_RS08865	None	None	71.95387980194472
gene-MSMEI_RS20440	2.0552497058490697	0.2560954288446575	0.8661201360769538	1.6123257823892958	0.26941623733691045	0.08377610814721209	host	gene-MSMEI_RS20440	None	None	0.9176355751647512
gene-MSMEI_RS07050	62.278118476090285	30.53920232561281	3.9551657992218923	4.075490334261432	0.3108558953188294	1.4851164724222736	host	mftD	None	None	174.8570557084243
gene-MSMEI_RS17155	7.086046475324181	9.087701542009576	3.919789884241321	0.2927936753217226	2.930019968337306	2.304759484236522	host	gene-MSMEI_RS17155	None	None	24.761009915530117
gene-MSMEI_RS31210	0.29839611301394786	0.5741711049559689	4.153414898538342	0.8969981465405239	0.14988649823673184	0.046607834814294036	host	gene-MSMEI_RS31210	None	None	2.610420314296072
gene-MSMEI_RS32560	13.575660914182762	10.694015929000475	2.3363330647324005	5.511173405973368	1.531740195500126	4.20659632089204	host	gene-MSMEI_RS32560	None	None	21.755161621285083
gene-MSMEI_RS06790	1.1599582671877284	2.560418878461365	0.6145822522462215	0.06487045501139987	0.19117259954744836	0.7956759627715528	host	gene-MSMEI_RS06790	None	None	5.73009424072506
gene-MSMEI_RS29535	1.80663810161019	4.284991647863017	0.5541024017094462	1.273737368087544	0.6385164824884777	1.018218822758257	host	hsaC	None	None	7.611700211172051
