Geneid	0	30	60	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-VC_RS17170	0.37959925810251893	0.4622059835166666	1.0	host	gene-VC_RS17170	None	None	8.14796848734507
gene-VC_RS14125	0.5778481198567906	0.6578866150789242	1.0	host	tnaA	None	None	0.5067840689771214
gene-VC_RS08575	0.6249537179182604	0.7577433029101339	1.0	host	gene-VC_RS08575	None	None	0.8245881701206658
gene-VC_RS10955	0.5946911571454828	0.8036814211207621	1.0	host	ribE	None	None	26.69018867119618
gene-VC_RS11895	1.0	0.7435207143382748	0.5954545930155936	host	gene-VC_RS11895	None	None	3.2610694334922345
gene-VC_RS09510	0.9668719454502295	0.7647936515060255	1.0	host	gene-VC_RS09510	None	None	1.0106400704883494
gene-VC_RS00630	1.0	0.9005496507120597	0.8140579336856335	host	rhtB	None	None	3.3990451091158866
gene-VC_RS06515	1.0	0.5061660715586679	0.2779325438502255	host	prpF	None	None	3.0724096636404576
gene-VC_RS08595	0.5616111900714089	0.644809196618146	1.0	host	gene-VC_RS08595	None	None	1.3044655252415962
gene-VC_RS10535	0.897914635165577	1.0	0.42029048698862476	host	gene-VC_RS10535	None	None	346.66386660617434
gene-VC_RS09295	0.8183102536048769	0.812134181415224	1.0	host	gene-VC_RS09295	None	None	0.22215359288163455
gene-VC_RS12060	1.0	0.9001062660866789	0.8520973876231767	host	gene-VC_RS12060	None	None	0.7502986854035378
gene-VC_RS13250	0.7223068266412181	0.6065459756777987	1.0	host	add	None	None	9.311556475826595
gene-VC_RS08755	0.70256332954429	0.8569988365230301	1.0	host	gene-VC_RS08755	None	None	0.8405032990722285
gene-VC_RS05540	0.9672813978100521	1.0	0.8579342792652904	host	gene-VC_RS05540	None	None	6.079493368637022
gene-VC_RS12545	0.6071600531987584	0.8151721210548377	1.0	host	gene-VC_RS12545	None	None	11.682450398691557
gene-VC_RS17460	0.5608510095108978	0.7778736331629209	1.0	host	gene-VC_RS17460	None	None	2.9288492479365575
gene-VC_RS14795	0.6839468229925838	0.675920582809439	1.0	host	gene-VC_RS14795	None	None	5.597400891443547
gene-VC_RS12465	1.0	0.9221239778717876	0.6939237643778473	host	rplX	None	None	20.854473371093615
gene-VC_RS12650	0.0863130774201275	1.0	0.05819294694699082	host	trpS	None	None	2442.2772633823533
gene-VC_RS11430	1.0	0.4640986869161877	0.25096780355449977	host	gltB	None	None	70.16720455451832
gene-VC_RS02735	1.0	0.3543573912575181	0.1417234380379704	host	cysT	None	None	106.96357724027234
gene-VPVV882_gp29	0.1059758545838714	0.2797970689614016	1.0	phage	gene-VPVV882_gp29	middle	late	525.9868234697366
gene-VC_RS05205	0.9708569697800494	1.0	0.9470219040002227	host	gene-VC_RS05205	None	None	0.3622608234858265
gene-VC_RS10225	1.0	0.8980730314929666	0.6986992927400484	host	fliM	None	None	2.860336480994162
gene-VC_RS02100	1.0	0.8379653198231485	0.6971340147877029	host	gene-VC_RS02100	None	None	9.327272214526328
gene-VC_RS16695	0.5615948994199766	0.7806668236195027	1.0	host	gene-VC_RS16695	None	None	34.59075823053591
gene-VC_RS03480	1.0	0.7953951311954288	0.8508249371307736	host	murQ	None	None	0.7407344687940918
gene-VC_RS07380	1.0	0.7035484917035277	0.720547526516072	host	mobA	None	None	1.6795783421656354
gene-VC_RS01440	1.0	0.4492603648610745	0.18299375165514356	host	acs	None	None	16.471565641667006
gene-VC_RS07045	0.8732521359793163	0.7944566505959795	1.0	host	rstR	None	None	2.8172097770925677
gene-VC_RS18150	0.44732529010739025	0.4087758257063123	1.0	host	gene-VC_RS18150	None	None	2.5661291430182716
gene-VC_RS04770	0.8922826894602907	0.9222438764978164	1.0	host	gene-VC_RS04770	None	None	1.0293882786861064
gene-VC_RS11345	0.5349102760629177	0.5817579727298806	1.0	host	gene-VC_RS11345	None	None	71.95053718415159
gene-VC_RS08435	0.556417957080404	0.6055001070481485	1.0	host	gene-VC_RS08435	None	None	2.534815279692715
gene-VC_RS11455	1.0	0.9428260052479309	0.8886243436999202	host	mtnN	None	None	2.051003582121296
gene-VC_RS02785	1.0	0.6004174461200384	0.71400988854003	host	gene-VC_RS02785	None	None	348.751973010556
gene-VC_RS12620	1.0	0.9750089255633233	0.9007764370260547	host	astA	None	None	0.18630407039570931
gene-VC_RS10445	1.0	0.8874761052306508	0.8672799952142477	host	gene-VC_RS10445	None	None	0.8351473999540371
gene-VC_RS18130	0.866941798565814	0.7771188441809684	1.0	host	nhaD	None	None	0.3033003805361809
gene-VC_RS02465	0.12541327567095453	0.09462846100744575	1.0	host	gene-VC_RS02465	None	None	475.2122213653725
gene-VC_RS10805	0.35766425770265103	0.42577024095426474	1.0	host	gloB	None	None	66.69039156576812
gene-VC_RS03960	0.5398496933811548	0.6946403701046404	1.0	host	gene-VC_RS03960	None	None	0.21875303924653736
gene-VC_RS13535	0.6440891395547612	0.9603975038368904	1.0	host	gene-VC_RS13535	None	None	4.435666438292649
gene-VC_RS15290	1.0	0.811507669638921	0.7373379372308699	host	gene-VC_RS15290	None	None	2.518287144197887
gene-VC_RS00660	1.0	0.801707837828994	0.6250738000436452	host	gene-VC_RS00660	None	None	5.206440898451409
gene-VC_RS03445	1.0	0.6531070420237233	0.7291271677069198	host	ileS	None	None	13.336013264360078
gene-VC_RS05595	1.0	0.7671109077028184	0.6315081236198957	host	gene-VC_RS05595	None	None	5.7682900462653075
gene-VC_RS13415	1.0	0.7665558217910484	0.6203315286331694	host	gene-VC_RS13415	None	None	4.288460168867172
gene-VC_RS16090	1.0	0.9392156065038647	0.8900264027817488	host	gene-VC_RS16090	None	None	0.9156154179083695
gene-VC_RS15960	1.0	0.6974211292006819	0.5285993904258424	host	gene-VC_RS15960	None	None	5.670299652864501
gene-VC_RS00570	0.9239821208353721	1.0	0.8365050912427461	host	cyaY	None	None	1.563831151702399
gene-VC_RS04755	1.0	0.7280950847770724	0.7211348317761886	host	ybeY	None	None	5.587699253704564
gene-VC_RS02335	1.0	0.6577331998570196	0.5375866371840489	host	hemW	None	None	4.815844597672163
gene-VC_RS05370	1.0	0.5289623441641026	0.4394748622763805	host	gene-VC_RS05370	None	None	7.357524086091095
gene-VC_RS17620	1.0	0.867263496222623	0.9497769399408285	host	gene-VC_RS17620	None	None	0.2381063940772682
gene-VC_RS09900	0.6374497126351742	0.6467460431470315	1.0	host	gene-VC_RS09900	None	None	5.212940229420622
gene-VC_RS06035	1.0	0.8651213909470556	0.8997954296666651	host	sbcB	None	None	0.9281355237297164
gene-VC_RS13210	0.4144012886738088	0.5408523228413242	1.0	host	gene-VC_RS13210	None	None	7.577291317387835
gene-VC_RS07775	0.9295975929154754	1.0	0.48258128287168256	host	gene-VC_RS07775	None	None	8.227674267761444
gene-VC_RS00935	0.9486808341940965	0.8546120200704492	1.0	host	uvrD	None	None	1.110136599520108
gene-VC_RS00985	1.0	0.6395423428429888	0.6643879935632963	host	gene-VC_RS00985	None	None	1.4455840471951045
gene-VC_RS06985	0.8207905000104905	0.7948586991179097	1.0	host	gene-VC_RS06985	None	None	2.769431049594329
gene-VC_RS00765	1.0	0.4473894632499886	0.10283908868215193	host	ilvC	None	None	158.84321991516126
