Geneid	15	60	180	300	420	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1101	1.0	0.7480964500711491	0.6498352198076797	0.22624963648869367	0.10657460950818759	host	tldD	None	None	61.55718264053485
gene-SynWH7803_0607	0.840742666655954	0.7352515453260794	1.0	0.2799456635611653	0.19135621386972745	host	gene-SynWH7803_0607	None	None	25.24108355881688
gene-SynWH7803_1992	0.5633193866924872	1.0	0.5148650774669726	0.3692869368628278	0.19935731329216397	host	gene-SynWH7803_1992	None	None	9.334617869637894
gene-SynWH7803_1479	0.3519984771273069	1.0	0.5982814270487751	0.47597800309878546	0.21879263355157816	host	gene-SynWH7803_1479	None	None	47.079940351786
gene-SynWH7803_0059	0.8280932074928065	1.0	0.9146119781764727	0.15565399886390846	0.05879232036669921	host	rpmI	None	None	454.233046554546
gene-SynWH7803_0086	0.7326398733780315	1.0	0.573246821071154	0.3793760817400749	0.2519322242076387	host	gene-SynWH7803_0086	None	None	5.5712993335614325
gene-SynWH7803_1698	0.7014700609241148	1.0	0.44830159169241185	0.620212390616387	0.501735607997734	host	gene-SynWH7803_1698	None	None	1.429563864397352
gene-SynWH7803_1186	0.6466003771761352	1.0	0.7196135707976025	0.5044099385123868	0.33620969312952265	host	gene-SynWH7803_1186	None	None	2.6911754215371486
gene-SynWH7803_0951	1.0	0.6442371641997436	0.8095514190342951	0.18816030627284533	0.07026573753057128	host	sodC	None	None	47.272019305609824
gene-SynWH7803_2328	0.9788890111595399	1.0	0.7560749906610242	0.2979240990403965	0.17552893819424772	host	dgkA	None	None	60.00034360252362
gene-SynWH7803_2404	0.8256567216206376	1.0	0.9263518018713163	0.3138613847955364	0.13619364384096377	host	gene-SynWH7803_2404	None	None	13.556051799504088
gene-SynWH7803_1670	0.6830587732358178	1.0	0.4174977582218081	0.5636164328559845	0.4027691439852315	host	gene-SynWH7803_1670	None	None	5.938469228585081
gene-SynWH7803_2291	0.9375074301735726	1.0	0.8735733943811476	0.2606074733005447	0.10496360820641312	host	ndhA	None	None	81.0936507333868
gene-SynWH7803_1136	0.5801990782108993	1.0	0.6468699002078152	0.2795205168346941	0.15299546595935817	host	gene-SynWH7803_1136	None	None	14.123182223962829
gene-SynWH7803_2011	1.0	0.9129504582817315	0.7743277633338058	0.25245426113064073	0.15040329860227092	host	gene-SynWH7803_2011	None	None	22.628416535667373
gene-SynWH7803_2433	0.6398613804620111	1.0	0.4695649082944235	0.4553259572459514	0.3062785727260595	host	tauB	None	None	4.424267334831736
gene-RNA_7	0.3763793240278996	1.0	0.2720157492648333	0.35657366160276566	0.20423953320952307	host	gene-RNA_7	None	None	25.73944095540941
gene-SynWH7803_0504	1.0	0.7710913789958792	0.6836726917430765	0.3122695830425893	0.09424076176114224	host	gene-SynWH7803_0504	None	None	62.39444550125358
gene-SynWH7803_1201	0.4550119100775815	1.0	0.6232000656780837	0.4103900329431658	0.2187310300226156	host	gene-SynWH7803_1201	None	None	18.038329132818856
gene-SynWH7803_0500	0.9087068829963687	1.0	0.7619046591493879	0.4034078365783933	0.2067406639738629	host	gene-SynWH7803_0500	None	None	666.3644890272816
gene-SynWH7803_2059	0.6096633440172431	1.0	0.9467979692821156	0.20411939988215752	0.07368740741936679	host	hli	None	None	308.7896251244909
gene-SynWH7803_1533	0.8742310519134602	1.0	0.8123690009752448	0.23764946149222974	0.10807771893561822	host	lysA	None	None	32.47613772282218
gene-SynWH7803_2458	1.0	0.9798285776916549	0.9191367131525189	0.3168840663264235	0.13101363705979568	host	aspS	None	None	18.34784662233935
