Geneid	0	2	4	6	8	10	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA0679	2.3258890298549537	1.667224145240966	2.5759982749660217	1.373284407075494	3.9010490929302035	4.569205857128139	host	gene-PA0679			0.7317757002650169
gene-PA2712	11.702153421137695	12.201746013013093	10.935949764144517	11.508411437969508	12.578377096715869	12.01697149898435	host	gene-PA2712			0.11013988837329962
gene-PA3368	6.384023683246621	7.066381914457702	8.624190068817152	6.628403253216884	4.604504642076742	6.734914989426635	host	gene-PA3368			0.3049323478101438
gene-PA2666	76.73768072824646	52.864475932706625	46.08355838884238	44.46185935017256	60.85447262550164	46.65288948287332	host	gene-PA2666			3.1826601523474145
gene-PA4583	52.109836989979215	52.606594933910806	49.305017702245884	52.85922212847706	52.44342014376131	45.9389853177332	host	gene-PA4583			0.36148395845067155
gene-PHIKZ196	0.1619869002537873	31.09988990992191	64.84533612376124	114.39212112563278	187.09191471889096	211.40580727963885	phage	gene-PHIKZ196			60.905347779702474
gene-PA3574a	40.451032533536015	31.139460912693497	36.438992811302256	40.43820915325325	28.791019300647434	36.07959756494244	host	gene-PA3574a			0.9024182422503685
gene-PA2709	95.12783849870644	91.95528800767413	76.0171574638898	73.66652064638842	68.31653258136465	63.33759460724417	host	cysK			1.8383626226724072
gene-PA4999	46.297266087601585	37.939876227433494	32.57102914099926	34.53351774211136	31.63246722773888	32.556225241888065	host	waaL			0.9699724155749578
gene-PA3533	413.71923418903583	443.8768015785498	444.2032453519631	408.5882592977545	439.1136690998867	451.6619157101703	host	gene-PA3533			1.142475535623067
gene-PHIKZ168	0.08949961155574548	6.852817886646145	14.658915390356068	24.27192288140663	33.59085897374327	36.15044649757631	phage	gene-PHIKZ168			9.51882240372868
gene-PA1889	20.555072109866963	14.191229435391577	13.173445038085628	13.244283374597867	10.94858151219416	11.234848109641248	host	gene-PA1889			0.9295746972958367
gene-PA2739	308.2633603263255	283.4574654649888	256.2455089872366	256.2467378507627	230.52435064067072	220.0756556019501	host	pheT			3.83071425371813
gene-PA1219	2.290485244382741	2.0168918135227454	2.088305783217178	1.9268805873709511	1.9905679239552896	1.7665137504960589	host	gene-PA1219			0.08315040147116098
gene-PA4411	92.17791231942604	96.67080561708272	86.94560989404857	93.46977620509358	101.11002108594784	95.90459823152099	host	murC			0.3330135841860995
gene-PA1360	12.768664249238297	13.959779650246379	11.175204025898179	12.51063085057747	13.995011883118151	12.155774573615679	host	gene-PA1360			0.11527919032267128
gene-PA3813	480.28022323834347	472.5410788581784	478.8350188735276	483.1040378631329	475.77387548346184	474.44513457687117	host	iscU			0.24204478485629152
gene-PA0857	153.93590810214474	102.45916053215616	75.9071800173547	74.96237961113616	65.73719721844758	68.8379240131425	host	bolA			10.696475139883761
gene-PA2181	0.8091594966785834	1.6566740164734792	0.7939599108927786	1.3581086240379612	1.0263943507369333	1.0911132496024112	host	gene-PA2181			0.14633541555748222
gene-PA3950	30.103479670780086	25.792706681473376	23.92121956701776	23.687420855950776	20.896225620898264	20.69423609932528	host	gene-PA3950			0.5381078907338679
gene-PA5360	50.949025996923055	36.67106564786209	34.566609206150986	32.40377506590127	26.96240784996352	25.862106406012114	host	phoB			2.0051568578235477
gene-PA0268	5.8341339065547215	5.458780049437141	5.1196603520496735	4.753575420825015	4.5140786431367275	5.075341462003827	host	gene-PA0268			0.06058668758846793
gene-PA1812	170.8786272043909	112.20301718287237	95.24240535420162	83.89166520306529	71.6122966021269	63.025480381568556	host	mltD			13.038794344963533
gene-PA2419	13.458516649669075	11.697935732455104	11.490192844176505	11.64209688453054	12.088390704572703	11.70524219880991	host	gene-PA2419			0.13683745239371894
gene-PA1354	29.039723838309392	26.393122885761457	20.972371339298437	20.16342983765285	21.909134405794344	18.605695686066383	host	gene-PA1354			0.713126447290963
gene-PA5258	81.29462087846107	72.68608030366539	59.74139821679642	63.174839290033276	58.64604993795491	63.592542312366646	host	gene-PA5258			1.0440370362845173
gene-PA3845	13.124396999259885	11.431941795393161	11.700010206645114	11.65723828963582	13.690196427446566	12.380098177630792	host	gene-PA3845			0.19290156612578585
gene-PA4847	743.5484616463156	622.6259853380132	577.8523282773486	557.040490846085	499.61584447914237	493.20960860685136	host	accB			13.134976872582305
gene-PA5121	11.206714746356527	11.738415001089514	9.675884088209415	10.07851284640008	9.983088261277082	9.770366631080044	host	gene-PA5121			0.08355821098314598
gene-PA3582	21.676100025570243	26.284479654839956	28.397084192766364	31.38268703282218	35.46408269286697	37.80185859287155	host	glpK			1.1380862033961279
gene-PA3832	153.35260401754124	116.40851064320299	107.16217008164608	112.08319650812942	100.4790390201878	99.2974444190087	host	holC			3.623779572248184
gene-PA2382	9.815396744297168	8.532588148180283	6.567666397948531	7.597241202939353	6.986174390813677	7.4046355905301215	host	lldA			0.3142346468598963
gene-PA3007	89.83636578616249	80.26294069747293	70.03977847897536	75.37176618267114	68.30769023992812	61.201935165549095	host	lexA			1.3054313581112527
gene-PA4606	98.98455739093195	100.49475922966195	84.77414551275862	83.84358434540668	78.35754707393076	76.36647853293758	host	gene-PA4606			1.1488501753705072
gene-PA2068	3.0770730523096166	2.054282091573973	2.304299049394354	2.1212177815295377	2.158706670953375	1.4051549439526743	host	gene-PA2068			0.19234947072443703
gene-PA2553	11.93220738288669	14.58836384892715	11.77988424805871	15.263905240386187	12.8725319369041	12.639118295502705	host	gene-PA2553			0.2816102890832012
gene-PHIKZ126	0.27068454797265495	17.302727632463125	14.538475340535843	13.418588893530842	8.198320512329488	10.361158056243372	phage	gene-PHIKZ126			3.2238007073075114
gene-PA1346	1.3491271741891415	1.3613056780386348	1.2978960198524194	0.8754086163085484	0.7466378008267947	1.0062087618394755	host	gene-PA1346			0.0974181430653159
gene-PA2228	15.696187676933679	12.230830411687215	11.5468973564777	9.540714738055808	10.409080054776947	10.012395655947529	host	gene-PA2228			0.4541873009153534
gene-PA1608	29.7682522534528	29.6582699025558	27.60181417536875	28.850858831576367	29.883281601039727	27.436757151184544	host	gene-PA1608			0.1252371961718621
gene-PA3181	571.6499003127547	538.1391346970138	479.5004482480333	529.3210433038257	490.9878121039271	471.96521230511706	host	gene-PA3181			4.379888548823921
gene-PA5442	4.7826984737798774	3.8007315026048767	3.1367166388579326	2.6666785008389455	2.8476010545803883	2.4260141837881064	host	gene-PA5442			0.21268346537714705
gene-PA1492	16.36407516007067	13.849590565965977	13.39541276725269	10.80787637195553	10.19623055314928	9.937414340996748	host	gene-PA1492			0.6817607976197788
gene-PA4065	9.411871245189236	7.400172055279668	6.865336156491619	6.059046262791	6.519182283471746	5.089770498545583	host	gene-PA4065			0.3025243629435574
gene-PA2017	6.6437865633735855	6.764921623835022	7.722574379258662	7.503719709250193	8.257882317230159	8.099796071962636	host	gene-PA2017			0.14270939652652526
gene-PA4884	14.843270401096177	14.827427234982283	10.762866710104273	11.956401420487897	10.608033266424181	12.386170497667594	host	gene-PA4884			0.3311154087511002
