Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_C0430	23.041256374026513	19.1597141493696	22.75349100529163	26.99976049759925	33.497851360606646	34.061471985097135	host	gene-HB27c_C0430	None	None	1.1674909553645962
gene-HB27c_C0471	7.9475637927801595	14.400037792263046	12.933123301354374	12.022185846862506	18.540671218196238	29.116441647752225	host	gene-HB27c_C0471	None	None	2.8532652904010605
gene-HB27c_C1367	8418.99819285242	5472.132297487412	6872.562155297099	5501.020579802889	6103.844070088731	8698.974649021642	host	gene-HB27c_C1367	None	None	247.29534524199343
gene-HB27c_C0053	50.30957370446739	52.578834334230194	55.65813977921737	47.36567320709058	55.120914432475296	93.57899118819873	host	gene-HB27c_C0053	None	None	4.156575151286004
gene-HB27c_C1408	16.25241067314784	30.646234275841866	26.401938100397984	33.25313160026	49.91719174129756	35.246218836752696	host	gene-HB27c_C1408	None	None	3.204086471812317
gene-HB27c_C0671	5.9893174060925185	3.3027609615282216	5.248091671332933	4.108887655375543	7.654405548796612	4.850397087626518	host	gene-HB27c_C0671	None	None	0.37110492100022807
gene-HB27c_C0555	86.71843047694118	73.07235672362576	98.81321010313137	94.61921690907081	101.30469840870109	107.79771396807524	host	gene-HB27c_C0555	None	None	1.3476287906285347
gene-HB27c_C0266	398.53012128381687	372.267643666652	460.45849246702323	362.2375948384679	453.6742019069746	310.68889196841263	host	gene-HB27c_C0266	None	None	6.961347047124482
gene-HB27c_C0463	43.07781367033694	41.79786250563244	43.27808330314925	66.29420253741479	48.955704901978834	29.70186980625227	host	gene-HB27c_C0463	None	None	2.6305930955782797
gene-HB27c_C1565	434.28744173306825	786.8722941192084	1215.9895172092545	437.76086352931503	480.5006014181391	539.455486776253	host	gene-HB27c_C1565	None	None	121.08278832119224
gene-HB27c_C1231	173.97312262206887	58.117799586421114	1323.1742551034968	59.75401540428278	71.7996581488972	84.6600354412197	host	gene-HB27c_C1231	None	None	721.0385586279807
gene-HB27c_P0060	25.996398303345746	12.000031493552537	12.622522832036907	14.12445857529125	15.015332324595544	23.58021682740497	host	gene-HB27c_P0060	None	None	1.7447946884939391
gene-HB27c_C0431	46.619958321370625	53.52645626729356	48.42285284641706	62.901475522895794	64.03850256284885	75.36198106542517	host	gene-HB27c_C0431	None	None	1.7151365395785447
gene-HB27c_C1822	19.87281914536676	55.454690992932186	44.7810650440252	29.061312458458183	33.00801315360694	33.377101171167325	host	gene-HB27c_C1822	None	None	3.61681252871052
gene-HB27c_C0664	7.149881630737647	7.653563393525635	7.657255013370019	8.816314063699492	9.854293757702724	14.570287314405642	host	gene-HB27c_C0664	None	None	0.6884521275475747
gene-HB27c_C0615	43.78479933413109	39.30622560643229	50.783319713520605	42.024951891393115	51.55441741794362	137.5681500516113	host	gene-HB27c_C0615	None	None	19.67870385488949
gene-HB27c_C1644	7597.927285051028	597.8197507697082	666.1111197774484	637.9916960423348	888.8285414298923	382.3680710168929	host	gene-HB27c_C1644	None	None	3763.5098479805833
gene-HB27c_C0031	58.23857126672409	65.9570076336269	80.66203630673148	101.1452113552532	86.70098051674499	139.46345582887758	host	gene-HB27c_C0031	None	None	7.977865479786533
gene-HB27c_C1777	1613.8479985307736	196.0593380784834	283.4972814162833	113.25581354182351	135.6468225154798	281.1922605726226	host	gene-HB27c_C1777	None	None	642.8384690594169
gene-HB27c_C0774	33.18511294671467	39.0423559860653	49.14726975027136	45.11598904146429	54.18576447571436	60.81213813383387	host	gene-HB27c_C0774	None	None	1.792975632420958
gene-HB27c_C0812	21.06054231072899	30.916747806305498	29.79385375912967	21.29810652888274	41.52337824908532	42.22203298152666	host	gene-HB27c_C0812	None	None	2.3068113270074138
