Geneid	10	15	20	25	35	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA0393	1.0	0.6723456144700345	0.5045861649419103	0.49502970914838285	0.6572864647236322	host	proC	None	None	1.3014411692659633
gene-PA0302	1.0	0.7736818980987848	0.5142472693963299	0.49619244196112755	0.8365687482521892	host	spuF	None	None	0.9227822434052407
gene-PA2641	1.0	0.6684102149742387	0.4695005984770302	0.41902727870067263	0.44426905587233834	host	nuoF	None	None	3.767494534239581
gene-PA0517	0.5768319210332874	0.6246997144024359	0.6485080182715797	0.3702270058987304	1.0	host	nirC	None	None	0.7050085528705383
gene-PA3265	1.0	0.6559127130651682	0.5997934142473701	0.6189424798521016	0.9565741453993829	host	gene-PA3265	None	None	1.871936229508047
gene-PA5177	0.682412517461335	0.6553375134926233	0.5848427051906718	0.6839304777932973	1.0	host	gene-PA5177	None	None	1.6075506481518074
gene-PA2271	1.0	0.9060042068782367	0.41616963730520773	0.5512143021538154	0.9684811581927103	host	gene-PA2271	None	None	0.5194867711300291
gene-PA4588	0.2299282209993978	0.19206503820169618	0.12284202236936057	0.12404859352183548	1.0	host	gdhA	None	None	38.123746692870334
gene-PA2353	1.0	0.7554901468889359	0.6023824942554875	0.6408474275550126	0.8162812468820357	host	gene-PA2353	None	None	0.259952029386617
gene-PA0966	1.0	0.7926162686871706	0.6682742463510054	0.6535007513321688	0.7867190196936508	host	ruvA	None	None	1.9566138772698427
gene-PA1864	0.7307940413509709	0.657597176690447	1.0	0.8881096086964008	0.659008017862863	host	gene-PA1864	None	None	0.14106635261805975
gene-PA0372	0.7556076399737407	0.6500393722056806	0.6848486982615709	0.7516693086292323	1.0	host	gene-PA0372	None	None	0.5433319919802216
gene-PA0416	1.0	0.4135829935678229	0.2375433272749407	0.23980068564409257	0.2662215773697061	host	chpD	None	None	3.0026658196496983
gene-PA2113	1.0	0.6847493096536231	0.3514763848540202	0.2689530570077884	0.33779587206659556	host	opdO	None	None	2.79626428971073
gene-PA0930	0.8595620944923851	0.7233898130524764	0.5944458025837607	0.5378641495054697	1.0	host	gene-PA0930	None	None	0.8207937343379345
gene-PA0001	1.0	0.6241317173170153	0.5171111378584807	0.42547029215001486	0.43684405254509256	host	dnaA	None	None	10.567323551123906
gene-PA3400	1.0	0.9165268178296953	0.4825571267418818	0.5564693379441625	0.538953315672221	host	gene-PA3400	None	None	0.753988370719436
gene-PA2645	1.0	0.6130115006502499	0.38633742990152226	0.2997462128860786	0.3028225575840426	host	nuoJ	None	None	7.778785130062583
gene-PA2312a	0.8288903482630525	0.5661761639399085	0.9125950649145123	0.428693277146775	1.0	host	gene-PA2312a	None	None	0.4469262987029136
