Geneid	10	15	20	25	35	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA1729	19.821266512099502	17.01543811426817	13.666994594383858	16.716601684756213	19.669353042477198	host	gene-PA1729	None	None	0.8218777726751784
gene-PA3070	14.957669530087841	13.234365947935034	9.07037313929462	13.191557100990043	13.5830755202519	host	gene-PA3070	None	None	0.6611807048317523
gene-PA2558	25.74700097507387	26.34446363120432	27.10828430981534	35.73390646441765	53.22075665616474	host	gene-PA2558	None	None	3.6427233978375035
gene-PA4980	3.2089474995808343	1.9261835117610386	1.2129728359062362	1.3342086472219474	0.8941414722167706	host	gene-PA4980	None	None	0.4221004444997364
gene-PA4627	13.273819071474291	9.429414830097482	9.263983751857946	10.361707896065615	12.246933001499787	host	gene-PA4627	None	None	0.4305339780293532
gene-PA5211	8.62970619509812	9.236560768761663	6.936451736456302	7.644234308822732	8.559491901707496	host	gene-PA5211	None	None	0.31745478006773487
gene-PA2913	2.4098689832394795	1.8299780355720512	0.862966460884889	1.827945207894436	1.3245024278164321	host	gene-PA2913	None	None	0.25123338815721186
gene-PA0982	25.625653247320546	17.033304258753276	14.689612590849492	19.167699684825138	22.60031164814947	host	gene-PA0982	None	None	1.0750198320557889
gene-PA4815	20.676790627158187	22.227426361675363	15.870652864801883	22.970543485897814	27.20508098773039	host	gene-PA4815	None	None	1.379230833424033
gene-PA1835	5.127757451697946	4.345950210659022	3.972941261099976	3.9251156109974517	4.9499575647717124	host	gene-PA1835	None	None	0.1863771333299627
gene-PA1214	0.713330914094618	0.5909837817858079	0.4519387085001849	0.6114139472625308	0.28592427771760326	host	gene-PA1214	None	None	0.10342286780607274
gene-PHIKZ127	38.717776501750464	37.38869682956249	34.22302127217044	31.346895049391183	28.410449526925248	phage	gene-PHIKZ127	early	early	0.7632567631105248
gene-PA5058	8.039915590796637	6.956537031264651	5.305903929435578	7.486278305176752	6.34200970962483	host	phaC2	None	None	0.29898792328863666
gene-PA2909	2.1654628547978554	1.6163166426229965	0.5481019557309933	0.7602212655374705	0.8559638485897276	host	gene-PA2909	None	None	0.3459949007213805
gene-PA4681	3.835898414231101	2.4956599516966174	1.9642640290282167	2.8840804677582934	3.3085838647303794	host	gene-PA4681	None	None	0.18369303548190158
gene-PA5558	298.39266086606614	254.06355862587753	189.08919317065534	203.4994206190666	269.4170354894369	host	atpF	None	None	18.74687763646375
gene-PHIKZ267	291.2952059555291	257.1790709544831	197.62246379402967	184.68279065061805	124.93456181586404	phage	gene-PHIKZ267	early	early	17.79791797009068
gene-PA3139.1	1295.46032132342	989.7104870260347	663.2483441280467	573.1100047056361	683.3422233781332	host	gene-PA3139.1	None	None	103.1206146449449
gene-PA3103	8.260543472930902	5.568970067413939	3.1772318691013126	4.2112800607000995	3.230270375607742	host	xcpR	None	None	0.8152000216153067
gene-PA0429	79.95891670565968	70.03731039477779	58.65797385459071	69.05674932807833	71.84152948234765	host	gene-PA0429	None	None	1.5991860911128886
gene-PA3019	29.058656416700437	24.46190149004761	21.07974027220408	26.05252959253764	33.99937094310033	host	gene-PA3019	None	None	1.1046315627880974
gene-PA1154	6.480668967072715	6.348662045838528	4.563799069085559	5.95478369375378	6.007398532721953	host	gene-PA1154	None	None	0.16564022500476763
gene-PA4431	128.9598759431282	139.600233394175	89.89477921862591	231.1010153165808	79.22752852129022	host	gene-PA4431	None	None	22.946038855122797
gene-PA0805	290.26322705820235	376.4585113145033	284.1488241737945	358.5652143870949	466.71715300807597	host	gene-PA0805	None	None	16.419915834191976
gene-PA1647	8.395521312620266	3.802532163869069	2.3087406352417856	3.075573236570441	2.7080789536931573	host	gene-PA1647	None	None	1.3050107912744822
gene-PA5163	51.96195278381585	38.70915498473914	23.63743074086755	25.807753705039303	26.80994223856102	host	rmlA	None	None	3.8688595231157605
gene-PA2173	0.7141615043534427	0.5281456959875596	0.2178993064501214	0.7005011749112854	0.3542550044602818	host	gene-PA2173	None	None	0.1301989281009594
gene-PA3339	7.5967166650958	6.863421930900971	5.886621143939289	7.676345117002943	8.019532007104104	host	plpD	None	None	0.1901542645547499
gene-PA4394	41.09441528542409	43.389818605539695	22.960750713191807	28.623330606272788	29.064837076919204	host	gene-PA4394	None	None	2.300607988380857
gene-PA4546	12.303541236681852	8.189696153805873	5.796146338526203	15.91849511168525	6.277177087702688	host	pilS	None	None	3.2125897988459027
gene-PA0526	24.27180896076967	11.236410612909381	6.017038108116074	5.94929211132042	5.350202934844553	host	gene-PA0526	None	None	5.802791210942094
gene-PA5116	4.812731154978237	4.926903857237877	3.3189031559915128	3.7929153157492586	4.286646827907639	host	gene-PA5116	None	None	0.4012243458884088
gene-PA0780	12.378955063615617	10.23302070141623	7.8194831424263205	8.760658068031605	12.549066863066024	host	pruR	None	None	0.5934814122291439
gene-PA4911	0.7415855680024621	0.951699332514975	0.7939275719760085	0.9176704476391786	1.0761963600951	host	gene-PA4911	None	None	0.07702178747722135
gene-PA2156	0.5691383886236865	0.5526207404357635	0.4915371513390588	0.6729528429814474	0.731484072151952	host	gene-PA2156	None	None	0.07512825142000423
gene-PA2028	4.83648833271751	2.199684583402635	3.5090983070399755	1.5067863830610793	2.5513381017892676	host	gene-PA2028	None	None	0.5101783137252313
gene-PA4209	6.59836813458428	4.78420061302845	3.5643340770036023	5.475596556805671	4.804573739915426	host	phzM	None	None	0.2935215837999327
gene-PA4073	2.41988259815422	2.0461997290876943	1.420688866752545	1.9134090968419755	2.156391703005082	host	gene-PA4073	None	None	0.13630992004361817
gene-PA1820	13.28542142433111	8.669276550248954	6.682051293509616	6.273630167219494	8.477671712265487	host	nhaB	None	None	0.8328643498302944
