Geneid	35	60	120	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-R0792_RS06650	0.3021027623037602	0.6103582989563017	0.5687551882868347	host	gene-R0792_RS06650	None	None	0.1528725333512229
gene-R0792_RS24680	11.109166390051199	10.76828817166543	13.634674721400412	host	gene-R0792_RS24680	None	None	1.0494466609796196
gene-R0792_RS26500	191.33464912262224	279.24576683802604	389.9541235172924	host	gene-R0792_RS26500	None	None	24.085013902261462
gene-R0792_RS14915	296.52171379322976	284.4937931839521	343.9785198612485	host	gene-R0792_RS14915	None	None	3.74676756641605
gene-R0792_RS27150	77.6257188844587	67.19559347099904	65.92508142743569	host	gene-R0792_RS27150	None	None	0.6373556123345343
gene-R0792_RS06330	10.850068880196226	9.250330650744507	8.490883363297554	host	fusA	None	None	0.3733791683985539
gene-R0792_RS28550	4.935313519901331	4.107782234276278	4.419827543197614	host	gene-R0792_RS28550	None	None	0.2051963241354144
gene-R0792_RS12680	6.259842876600956	3.36511961651	3.8482821020796676	host	azoR3	None	None	0.4053628811798007
gene-R0792_RS23675	29.65692312244799	26.21446633506189	34.48974358453159	host	gcvH	None	None	1.713941645796553
gene-R0792_RS18410	58.26000238233166	41.988608177377635	35.25967344202392	host	gene-R0792_RS18410	None	None	2.6135780826778077
gene-R0792_RS08025	0.2629836156827343	0.2013255429219809	0.37227612324229176	host	gene-R0792_RS08025	None	None	0.07978020899895714
gene-R0792_RS13260	7.26094018251891	5.76335119600229	8.338798801841508	host	rapA	None	None	0.38157323903359325
gene-R0792_RS18900	32.570631619554106	26.25346582986175	27.458667827804895	host	gene-R0792_RS18900	None	None	1.002791111339282
gene-R0792_RS22165	36.507363886468546	29.408693443156245	31.924536538044762	host	gene-R0792_RS22165	None	None	0.6544075104120364
gene-R0792_RS07510	1.7799792891297064	2.059071076948639	2.407794235106079	host	gene-R0792_RS07510	None	None	0.08486120887079476
gene-R0792_RS12465	38.802431736846565	19.748858661313196	30.34876569668917	host	gene-R0792_RS12465	None	None	2.67711310746082
gene-R0792_RS11050	1.1612796835733104	0.8395704318408294	1.198182204845161	host	gene-R0792_RS11050	None	None	0.15177556510922977
gene-R0792_RS29925	2581.6890194991465	2030.0525313285762	1753.1579180691165	host	gene-R0792_RS29925	None	None	142.118328309979
gene-R0792_RS18635	19.563984918889744	16.135850013619972	15.192085173273618	host	gene-R0792_RS18635	None	None	0.7219764956558383
gene-R0792_RS17010	7.225133740971383	5.719379145251162	8.419714825388846	host	gene-R0792_RS17010	None	None	0.4712085858618234
gene-R0792_RS20560	482.32723979172135	606.3872087845192	661.4792377508649	host	gene-R0792_RS20560	None	None	11.956807782756297
gene-R0792_RS01310	6.693616239756874	6.063415144552172	6.2842737684413255	host	hcuB	None	None	0.3219887065161567
gene-R0792_RS14230	21.69568244755412	22.398671712141546	18.280497740895782	host	nth	None	None	0.2874555070393907
gene-R0792_RS15855	23.7343412136855	24.17510225348409	33.751611692453366	host	gene-R0792_RS15855	None	None	2.6394679918878476
gene-R0792_RS28815	4.244408351478681	2.9724107004846028	16.606235255501964	host	gene-R0792_RS28815	None	None	13.461791662372512
gene-R0792_RS02690	0.7529335181249739	0.7510236600796508	0.9610420235071382	host	gene-R0792_RS02690	None	None	0.07045366863727727
gene-R0792_RS30185	6.023883950674988	5.082895154447573	5.101878097340196	host	trxB	None	None	0.40093480957187033
gene-R0792_RS15650	2.881663174236236	2.7449526129378388	2.7971813606619564	host	merD	None	None	0.16535884132578518
gene-R0792_RS24395	41.08478860701981	38.62526010990125	60.44405060641678	host	gene-R0792_RS24395	None	None	2.552798649705977
gene-R0792_RS11465	20.249983628484998	17.310574201676623	14.784048693444184	host	gene-R0792_RS11465	None	None	0.5922345258435148
gene-R0792_RS09825	2.6623017227005086	1.900631873369072	2.5412270282074005	host	gene-R0792_RS09825	None	None	0.18913037237611147
gene-R0792_RS18400	207.98072419231087	237.11601138607782	281.8319596986469	host	erpA	None	None	4.967119483519631
gene-R0792_RS30115	220.91081094972574	76.13233575534687	129.73368600162726	host	gene-R0792_RS30115	None	None	210.6378149217449
gene-R0792_RS18205	322.9531939060637	540.9498311317491	679.2938289605236	host	rpsQ	None	None	42.39781028995364
gene-R0792_RS06235	7.346430479485829	5.8132287494361155	4.002494276011397	host	cynS	None	None	0.5478681697026498
gene-R0792_RS17105	2.148185995703601	2.290095151601744	1.7943577767610868	host	mucE	None	None	0.19377298756871433
gene-R0792_RS29970	1.8703153119089326	1.6569523224925298	1.975242948262958	host	gene-R0792_RS29970	None	None	0.2935964686475869
gene-R0792_RS17000	21.815978742992545	19.528916816983855	19.167776043588752	host	gene-R0792_RS17000	None	None	0.6128426961850708
gene-R0792_RS01915	1.6098352841820733	1.4313847082428635	0.8177853490674938	host	gene-R0792_RS01915	None	None	0.25265698164765205
gene-R0792_RS20925	38.428930270123736	27.025955121189003	17.358386016027467	host	gene-R0792_RS20925	None	None	4.462677776132842
gene-R0792_RS25735	1.0081901656240655	0.9051267682315003	1.2095405539526978	host	lipC	None	None	0.07518086594761969
gene-R0792_RS07235	0.3209658812158199	0.5491265971654141	0.5022957515922991	host	gene-R0792_RS07235	None	None	0.14167960061232077
gene-R0792_RS00670	15.858761189051084	15.075346865116213	16.20667752957007	host	gene-R0792_RS00670	None	None	0.18588117588116213
gene-R0792_RS29730	133.4181736008683	124.472801819185	143.33980246854384	host	lepB	None	None	2.5278626644429822
gene-R0792_RS02800	2.812634969704663	2.7559967351870935	2.0123015993185187	host	gene-R0792_RS02800	None	None	0.25527985946092585
gene-R0792_RS28020	27.685210069641343	16.877516693686385	20.351120341493203	host	gene-R0792_RS28020	None	None	1.3542759158062898
gene-R0792_RS17695	0.9223400714702208	0.8956116593791102	1.0333247983388814	host	gene-R0792_RS17695	None	None	0.05058920284705205
gene-R0792_RS20425	333.26479802757353	352.893553139653	374.90924739598194	host	gene-R0792_RS20425	None	None	4.11327378560303
gene-R0792_RS29680	5.786051831052106	4.4410075936998	12.753333625115687	host	gene-R0792_RS29680	None	None	9.31980983103223
gene-R0792_RS17275	17.499049749202232	18.213579723640702	15.104099219213744	host	gene-R0792_RS17275	None	None	0.6961518360872516
gene-R0792_RS06770	1.557534310504595	1.5275312744085794	0.8475157614022519	host	gene-R0792_RS06770	None	None	0.30143148635834766
gene-R0792_RS12595	7.783792134673716	7.141837564079568	5.872300669715938	host	gene-R0792_RS12595	None	None	0.33605644595509765
gene-R0792_RS00735	24.338896965668486	20.1968009994425	14.969821862244295	host	phnB	None	None	1.4612191348292538
gene-R0792_RS17510	45.29416198662966	36.87858044271462	35.13228101268502	host	gene-R0792_RS17510	None	None	0.7187753789043859
