Geneid	0	30	45	75	135	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-FTB24_16895	776.6331309491638	816.1752862182361	64.22528613241855	69.08386962328012	103.90168078250038	host		None	None	409.7607660024353
gene-FTB24_13135	67.92546814208058	162.0247857927149	29.451291025672397	52.57428479103271	86.40903046953532	host	acpP	None	None	54.91238887185986
gene-FTB24_13465	1.1224080424588594	2.638081381584587	0.9436805374750401	0.6289769314741002	1.2699848698465506	host		None	None	0.1527039762609523
gene-FTB24_15975	8.35231772454376	4.345002910371557	2.001469714210491	2.2235244230714937	2.6725981148198876	host		None	None	2.10734326178617
gene-FTB24_02010	1.9965928333537541	1.1556004405054485	0.4740569524889409	0.27875820083110525	4.97658994177902	host		None	None	11.08749814877931
gene-FTB24_06000	1.740263296795373	2.45000050542967	1.2343132797017806	2.126998026368112	2.6647136872739146	host		None	None	0.47420876029151937
gene-FTB24_07870	0.24837571106733392	0.19641158380690632	0.025700649200818305	0.10337854621275387	1.096539779130184	host		None	None	0.3484826731215313
gene-FTB24_00830	24.61037956340322	15.221729630548666	8.816716903641188	3.2504706280659583	13.282526824108992	host	rsmA	None	None	2.4051693411186292
gene-FTB24_05915	15.53751633849257	2.6441248562106217	4.926961086655902	3.9371132292290816	4.273085439466724	host		None	None	4.657333840705727
gene-FTB24_05855	18.075084435439567	8.55061386294285	12.75979440326016	13.857123648736513	25.340231176486945	host		None	None	3.132967686215051
gene-FTB24_06880	29.756440837789864	13.760152462121303	10.797013036983703	35.087832298136526	12.618007274377582	host		None	None	14.324387550284971
gene-FTB24_13490	1.3769256505312137	0.5084603213244451	0.2989563965496546	0.4498774920915816	2.344433482099724	host		None	None	1.4333482130758217
gene-FTB24_00125	69.80032569691923	67.65191174867046	9.677640196127657	19.890932712633532	15.229608062463647	host		None	None	21.98884815027445
gene-FTB24_09910	1.6454885034795426	2.265603072016899	1.4862538869493933	0.45525628912645577	1.2267300710197753	host		None	None	0.6136192713858761
gene-FTB24_02640	1.0703316799722902	1.2211217417752114	1.3472822683874541	1.501208071775701	0.733625161184638	host		None	None	0.2701450193510447
gene-FTB24_05770	10.555053910749056	16.561678571858806	6.874953214898318	4.198736920772197	5.460204242554053	host	rsgA	None	None	3.7537766196723776
gene-FTB24_07780	4.454779747346468	41.49118713726118	15.051043391751712	44.477861923741806	95.91863763132145	host		None	None	42.94876419797523
gene-FTB24_02550	2.105123201524706	1.915602688662914	1.2185156360262865	1.8594122680317418	1.8898263960237112	host		None	None	1.2995914230153742
gene-FTB24_03675	5.65672834899604	7.362914532367762	2.182044152898965	2.5004977345763137	2.137509987395188	host		None	None	1.13638515069382
gene-FTB24_02445	5.645083860717653	4.485366248322456	1.871103916553791	1.1439774837529737	4.089501181730638	host		None	None	1.5553452077996035
gene-FTB24_06070	0.8676505796386348	0.542389927515844	0.16294821489352762	0.3865574473709971	1.1284684939884209	host		None	None	0.4174646467228969
gene-FTB24_07480	73.05751630144553	34.79214890033463	18.26875410659093	8.77705911307978	4.678250181229851	host		None	None	79.1373164718278
gene-FTB24_10150	2.512985688378214	1.4006925214794919	0.10737408498432341	0.8802920271331658	1.6844619435587393	host		None	None	0.4827049534110437
gene-FTB24_04520	61.63928698637021	101.85734668695264	26.179299807563073	41.71060199179583	89.13801035213397	host		None	None	50.15053038494214
gene-FTB24_18740	13.633859715954141	15.568729480667674	3.1345822999060173	2.396185502627251	3.5504227033947418	host	radA	None	None	4.090881639030967
gene-FTB24_04365	7.14813828855646	3.841253547126075	9.117832913246277	4.633593212963371	17.38780059171419	host		None	None	4.714453773600535
gene-FTB24_13090	2.0575871447979592	0.8650274479398841	0.23476697487282558	0.6940978007612187	2.8656382173423323	host	spoIIIAA	None	None	2.2039200067428952
gene-FTB24_17490	7.28792846691331	4.049169204046974	0.5616214796752522	7.1377129112792534	29.665557692664827	host		None	None	65.64751968682845
gene-FTB24_12445	79.93353082496051	90.76352027264889	20.95197806624874	26.627494675918058	33.49154638795141	host	truB	None	None	20.42988447860622
gene-FTB24_18390	822.9488546565098	343.57969841085384	25.18694984006733	69.58719194230277	134.6754526403978	host		None	None	224.61405550731837
gene-FTB24_15260	1.7469070850228865	2.3110726838899867	1.0776576688191972	2.440681145626695	0.662180903963337	host		None	None	0.44849023971353186
gene-FTB24_06895	51.55344103998243	31.51573506147445	4.756926031225392	27.344063788808214	31.195360479838435	host		None	None	16.675594641440586
gene-FTB24_08795	6.511304094807618	11.359655665421792	22.408287706488025	33.17058775408264	59.49759145054538	host		None	None	30.84260872832256
gene-FTB24_07815	22.37921403868925	55.59767189135164	18.687321569754452	14.271806585151914	107.27001504947886	host		None	None	16.392204352919126
gene-FTB24_13070	1.0843933995396777	0.3331925454103568	0.03585090849418421	0.1997774067308524	1.4781024785312338	host	spoIIIAE	None	None	1.0704690226775628
gene-FTB24_18565	362.208117133522	342.2221421053484	17.591357235010772	53.710932286207466	111.22495735605156	host	tuf	None	None	146.52241210012727
gene-FTB24_18450	598.6646683248681	307.0165325394297	28.381817686188125	78.25415260673441	151.25384616166596	host	rplP	None	None	262.1517199079912
gene-FTB24_09055	1.3067706219749673	0.5515703649361298	0.8066370180931858	1.6566617242883017	1.556673236194577	host		None	None	0.5948352559379123
gene-FTB24_03775	1.5344320804728588	0.8857034468109902	0.8363711022508136	0.4633178152957345	0.6795226929581645	host		None	None	0.3469183653414837
gene-FTB24_15620	2.6159547845419175	5.468776249398588	3.1271175813352183	2.0963761330259922	2.4594029004302627	host		None	None	0.6958958275923413
gene-FTB24_07805	16.17436801997061	8.479477501876977	0.9627387441316915	11.426692595839222	12.064093663335678	host		None	None	7.075093817379348
gene-FTB24_14920	2.4724448139801853	2.8577003408700143	1.43875238611275	2.7002575632907173	3.2225058627506917	host		None	None	0.7447769877196633
gene-FTB24_07265	0.41402524706092697	1.271771798649919	1.3544974146375612	0.7250343644318312	0.3863061816015319	host		None	None	0.8199932837312168
gene-FTB24_15085	1.2554772707247124	0.6879557930341867	0.08493674532640985	0.31387419436556413	1.4545546362450237	host		None	None	0.4660337870174114
gene-FTB24_14730	1.1565533393391823	4.981567197750962	1.2095157944859607	2.297893997774245	1.470467084211396	host		None	None	1.7461602935657419
gene-FTB24_12085	1.9267094202948731	1.2899592216275273	0.6644841913240399	0.1544201782635264	1.068043424399245	host		None	None	3.3866152198578727
gene-FTB24_11065	2.968436892536939	7.387633184097763	2.0871219478331557	1.4320221877696786	0.8786208901025171	host		None	None	1.0828540481635802
