Geneid	15_R1	15_R2	15_R3	35_R1	35_R2	35_R3	45_R1	45_R2	45_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-LUU82_10270	38.98545277734574	38.186665845658936	43.68416216107968	23.72617997708665	43.24404260200318	44.95113199564621	30.520138343852707	35.32568072309744	34.44666335473847	host	gene-LUU82_10270	None	None	1.1401263637358747
gene-LUU82_03285	82.55397776990267	91.72397386765951	106.28495909239949	82.87037940895358	96.90503392085617	103.66119126708405	75.70152017571121	92.6152398687475	91.58596290782296	host	gene-LUU82_03285	None	None	0.9723009715203341
gene-LUU82_02245	69.76240759424405	78.00758818209236	75.14810086323926	84.16239641114716	84.47302158799808	97.67729875052298	65.3978120335305	75.08061501255933	72.81276235081457	host	gene-LUU82_02245	None	None	1.0494726776717918
gene-LUU82_01550	46.241672793541376	59.61873811949544	53.71988594813601	63.43718143769883	64.40008451834167	76.13234684213505	52.540287022008	58.885547796457864	63.52944622588472	host	gene-LUU82_01550	None	None	1.0945156793106123
gene-LUU82_06715	53.53667576681305	56.10198322553168	54.775351161325396	55.845052283043735	47.48999573628544	58.47824758834954	35.04674631763517	44.579600821919776	45.07686765324681	host	gene-LUU82_06715	None	None	1.0245774451159513
gene-SAM1_00050	1225.9160287056345	1286.804865271082	1186.093684080905	386.20592554080457	340.6290793480848	419.26081696999074	492.88240633883714	386.93588176118953	697.1298188133559	phage	gene-SAM1_00050	early	early	202.88651483752196
gene-LUU82_00345	59.48342813384126	58.521401464421	65.55195629226627	75.85555417179533	77.33389019180132	65.37239136944994	53.19538678824372	71.67902766473179	60.80813418570365	host	pcrA	None	None	0.9245885676308918
gene-LUU82_05130	33.96505384945086	39.84676765749956	49.94597346935346	87.27169456330189	54.13306429583095	61.70013312747096	38.67825585103632	53.63852362981511	52.57533016040053	host	gene-LUU82_05130	None	None	4.23701569898466
gene-LUU82_09450	4.931664675107151	4.7723038226790955	5.919238196792683	5.333513488093694	6.268928513688631	4.957331056047987	4.254035714467979	6.041200798861234	4.766772752588178	host	cap8L	None	None	0.07957891690411795
gene-LUU82_07130	7.690508631480058	10.738236652947236	11.329680206109865	33.74456287280947	9.857745399874759	10.818930969225248	7.727285770758689	8.899523854295436	9.067802327842791	host	adhP	None	None	4.8737502485877755
gene-LUU82_01815	57.379716340548185	57.79304513651782	55.965196521646625	46.66402350793933	49.25652497205275	42.287048723055335	32.04743799103802	37.64464330383413	32.91552497973935	host	gene-LUU82_01815	None	None	2.00977907049398
gene-LUU82_07085	284.9058000767395	330.9655374858095	320.2695223083651	360.38635503325855	357.4388753073319	413.0014867151465	302.1669180609248	305.1075234933603	315.6721942821617	host	gene-LUU82_07085	None	None	4.0971437870792995
gene-LUU82_04595	38.839203507757055	40.09761713130434	41.57639017739545	50.7079793015823	51.1043152900583	49.51372774586567	47.26624316412387	55.72860622864815	51.316698293429646	host	gene-LUU82_04595	None	None	0.6438112419275459
gene-LUU82_08575	3.1788969663645306	3.319860549076573	4.732552468780071	4.4194661235264014	4.64658436835828	2.5585309724519165	3.330286529316467	3.965050157596806	3.4115860073542934	host	gene-LUU82_08575	None	None	0.13351894889796398
gene-LUU82_13380	49.1455895989073	56.89783864235817	52.00311932196085	49.45163551630999	54.00454111698859	55.5298191583704	38.178737167864156	44.127211267245336	42.107264719898616	host	csoR	None	None	0.742186867493089
gene-LUU82_05920	349.3271787795559	333.639982160532	423.97094572434946	320.4779045197801	393.92962120228015	341.71444581926806	272.34119144590596	400.04899270082353	303.974814657631	host	sufD	None	None	6.132175101491332
gene-LUU82_03515	1.8600165565272289	1.9783450538034915	1.8225943431331255	1.9267936961829388	1.6554277279058394	1.4158107194294767	1.2268477950554353	1.76103956097329	1.6572638735512133	host	trpB	None	None	0.03147642314665067
gene-LUU82_14065	30.40816778351363	39.25420710133205	37.932639107453944	34.10320748315649	38.23905407761648	45.884482231577074	32.30578002890217	33.032704958095195	34.07144183364928	host	gene-LUU82_14065	None	None	0.5470272566448825
gene-LUU82_09255	3.4467724049701483	3.751151088561284	3.8594547998170183	5.350443248821309	6.223755071643377	4.877687521718501	4.137510993534922	6.498201975794812	5.159166224207385	host	gene-LUU82_09255	None	None	0.22174812943797934
gene-SAM1_00054	338.6418063597853	338.9314154337717	340.07644098371446	106.15223002745822	92.03579786921034	109.28862712894973	234.20686504134656	199.21862434711716	246.73180899818553	phage	gene-SAM1_00054	early	early	42.64201422340891
gene-LUU82_07375	19.13512518258407	21.056170561666157	21.158349530360407	28.094542336277634	26.82799240021825	23.888722023395946	21.01873913264048	26.190613804334163	22.452350683810977	host	gene-LUU82_07375	None	None	0.36709685275943293
gene-LUU82_00140	292.38313576923645	402.0176048411658	208.07541488998436	354.39909295326	407.4796658715542	350.5888451001761	525.1511185016484	470.2181396783414	370.35399189547167	host	scn	None	None	20.44697518738979
gene-LUU82_08290	215.0991494683092	217.87661561763883	268.51828636220733	324.2971703665391	363.65444678199714	295.23148978195513	300.71294294722657	438.629754781145	343.49848484084646	host	gene-LUU82_08290	None	None	14.530271537799521
gene-LUU82_12015	18.05139644836727	20.645531267729183	19.375585642791528	20.63566387064507	21.712951615023734	21.675446314025965	18.335595891870828	20.61456747253468	18.119106096320326	host	gene-LUU82_12015	None	None	0.096879152267611
gene-LUU82_04280	40.536433797660244	44.10891245679093	43.59972042317576	45.75751693702627	47.68342596911951	47.32838900225831	35.99215952573874	39.331497540590156	37.52205546504519	host	rnc	None	None	0.3812183204863532
gene-LUU82_11815	4.539164292720825	7.109113519071736	5.70403999891562	80.57697933463118	3.9102031231222663	2.8164404035332713	3.217095591882802	3.9973260130385078	3.025169059579061	host	gene-LUU82_11815	None	None	45.156284217172306
gene-LUU82_11665	6.533908786056665	6.222166831755306	7.258691258687732	7.445037551320913	7.325926147944266	7.877680471964011	5.64088913436144	7.277207207658325	7.013801848809261	host	gene-LUU82_11665	None	None	0.0618227699734856
gene-LUU82_12885	20.02693250492557	21.569659187228844	25.98103416270434	26.124191107135655	30.754616754311094	30.177847224522413	18.01517363125089	21.955766814487436	20.862742847488814	host	sfaC	None	None	0.7598675631037569
gene-LUU82_11375	17.4826208059354	23.008778624661108	21.673982478472656	21.381798007156302	25.02760349497698	28.78866012191937	21.380092814003927	20.652886019414424	23.65731662395614	host	gene-LUU82_11375	None	None	0.3904039912684962
gene-LUU82_00485	47.93659243869584	48.71705687636067	52.551571622268426	70.74915065124993	72.42784303325804	61.716349499072976	50.839946076523965	66.64634754907286	60.31859108513168	host	gene-LUU82_00485	None	None	1.357669897930378
gene-LUU82_11280	3.5098063042495196	3.432771364644344	3.1242554788285943	3.518305143515523	2.819099655362776	3.754261515816624	2.5071356701549905	3.194563487919415	2.721024695942208	host	gene-LUU82_11280	None	None	0.04946249066015445
gene-LUU82_03040	30.963364344268225	30.560324009072026	35.20488486889866	39.32237430804173	42.15690065302892	38.61996797909043	31.040157371817116	41.77997735686984	38.04805450714415	host	aroC	None	None	0.5251351366204853
