Geneid	10_R1	10_R2	10_R3	50_R1	50_R2	50_R3	90_R1	90_R2	90_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SPD_RS02505	217.91664358136737	260.0356882590245	249.8708820858051	185.12619506706042	192.12658258333832	189.87803788370962	103.15496791726137	111.27849955801776	97.16846015948201	host	gene-SPD_RS02505	None	None	18.962934899619132
gene-SPD_RS00975	210.8232999051863	218.65884526322787	203.95711260752842	162.28509172882545	185.47090224368387	162.65590196869442	83.79958267135684	90.57772861208707	81.73311864616743	host	uvrA	None	None	17.993835664220036
gene-SPD_RS07040	4.4940091478039035	4.998763711246146	10.91386801327755	8.56499250145025	13.750454073512728	4.023245682128849	7.377891443505776	6.771511129291142	7.758276923276224	host	gene-SPD_RS07040	None	None	1.1609317586680132
gene-SPD_RS03975	1199.8428269617473	1398.231114092643	1218.956943874562	1053.6352588734596	1139.4190366505404	1025.0507877044438	815.2570045073883	773.8332440528822	865.9856906393214	host	gene-SPD_RS03975	None	None	36.45330862745406
gene-SPD_RS09415	357.37102956327817	332.47064381596346	320.7765958365551	234.08638332081878	267.65611962429756	223.50689632894054	176.74141759680109	139.69225124222461	153.9768512373143	host	asnA	None	None	23.1832970785135
gene-SPD_RS09970	77.30765736400762	51.59438259107629	57.22693779689365	70.57379025429671	64.00508979456521	36.640273176530584	73.59070291864181	47.96487049914559	90.84308948428028	host	gene-SPD_RS09970	None	None	3.9209532396972255
gene-SPD_RS00065	37.40326363640957	28.149288148954856	26.881601044067146	51.351718435034314	100.80801642644019	40.609636103988066	31.91596789623704	22.783313487094155	31.20628351728517	host	gene-SPD_RS00065	None	None	12.318495725439808
gene-SpSL1_45	30.487526847777655	32.315951316365926	48.70016648690431	11819.77581892792	6070.018521925733	12566.40955911696	35518.7578082007	33107.020003682555	33950.57885120492	phage	gene-SpSL1_45	middle	late	14082.980845202379
gene-SPD_RS07520	16.500009136802433	17.660668857581125	13.815176335989253	4.831457523521535	9.335067842898209	10.312231190134662	5.91416725911483	4.534576184108303	2.5337020339725007	host	gene-SPD_RS07520	None	None	2.8411805075442254
gene-SPD_RS06960	232.606584594665	195.22949383366893	204.77282661275808	162.80283365851864	178.50126491726706	161.30235003349924	122.67208392178256	97.60171905490627	125.91806593730063	host	glyQ	None	None	10.2114249816915
gene-SpSL1_12	9544.964523642248	10798.744360738254	10233.108475879886	5543.581736956176	5167.662787187126	4449.9880621861	1932.0728927056705	1772.5885475030157	1494.8798540711616	phage	gene-SpSL1_12	early	early	2169.1382127013503
gene-SPD_RS01495	2967.47542977316	3542.5208142057895	2774.0235030417084	2549.276148727725	2526.1298566247974	2543.500015148405	1275.4419204817373	1377.1898186065112	1516.671224265117	host	rpsI	None	None	231.87638481605202
gene-SPD_RS04775	116.0952363182675	168.5694207070228	160.67639019547505	62.198159831960155	62.386319407604034	59.23111698689694	44.79434090699935	41.172459644146755	29.247472528223863	host	adcAII	None	None	29.516768366944824
gene-SPD_RS00705	297.3831711293482	344.94758267934753	303.49299837161465	130.6885838919594	140.97230875805263	179.23735972027976	139.68761572314273	117.38770937948787	99.78573279608564	host	gene-SPD_RS00705	None	None	40.026272539762225
gene-SPD_RS04730	323.7604761055068	472.04788778090887	518.8624668285748	288.5462412836136	350.16146155902635	274.55380849080507	241.9986953878136	202.38835600858994	193.58522863000647	host	rocS	None	None	35.77185072048108
