Geneid	0	5	10	15	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA4267	28.70119714826683	345.8138967579371	87.92045145744899	41.40245213922725	host	rpsG	None	None	463.32901682604364
gene-PA5105	5.628424809458957	0.49194514931622946	0.6990185255295374	0.16878529696424577	host	hutC	None	None	5.116788823598531
gene-PA4344	2.5691850059483743	0.7456434113434631	0.05231153248957371	0.11571227848261545	host	gene-PA4344	None	None	3.011262946163521
gene-PA5135	5.343705560966625	0.13785660403131894	0.0825224562916918	0.027498766304644096	host	gene-PA5135	None	None	6.193379428302322
gene-PA0677	0.4835787749411089	0.44011476598079036	0.13669296920912344	0.2964774483937236	host	gene-PA0677	None	None	0.6785627796660296
gene-PA0986	0.264305379520382	0.9275660564950171	0.3927268545729134	0.26643134455034717	host	gene-PA0986	None	None	2.520407206050777
gene-PA1081	29.36832362817172	9.184565818156212	2.195914641579656	0.31054214947781283	host	flgF	None	None	37.44968716713728
gene-PA3756	2.214274427900296	2.0177173893547256	0.36657812738884754	0.0012154533027748382	host	gene-PA3756	None	None	10.040644810523986
gene-PA2787	5.64711758901061	1.9611491222062458	0.2219794540421418	0.010960792016550647	host	cpg2	None	None	6.24136982841868
gene-PA0421	13.32351070641943	0.6276296640122805	0.5113935769238664	0.0879579475501171	host	gene-PA0421	None	None	19.22353383705364
gene-PA0447	13.569593824360581	0.8020288380957084	0.6518183797639443	1.8207236861029181	host	gcdH	None	None	21.11088380927103
gene-PA0938	14.940900239088393	23.504134586845332	4.217893658654652	1.8816704749861968	host	gene-PA0938	None	None	70.2611698745483
gene-PA1260	1.2996420923569287	0.2979044269035092	0.25710526771076186	0.008630999643063478	host	gene-PA1260	None	None	1.3577546927792654
gene-PA1020	3.1601159802053354	0.4569242992780347	0.0250361688286036	0.25916098971407436	host	gene-PA1020	None	None	4.54301887911714
gene-PA4847	11.26294425796982	5.794456757404305	1.666872807769117	4.742203662048164	host	accB	None	None	226.8881597456835
gene-PA1073	4.486996445899077	0.3333632716643251	0.017427890741118945	0.13052985823827812	host	braD	None	None	18.6950590048055
gene-PA0999	251.51172524295023	33.79504185454172	17.286054406917728	4.581626928075014	host	pqsD	None	None	312.61950661491807
