Geneid	0	2.5	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b3967	9.921586344352452	4.006847690470426	2.231662604395506	1.6288034824551991	0.37005947844363163	3.0439354438230293	host	murI	None	None	13.754068978037289
gene-T4p149	0.15365369383982663	23.755942151936313	54.37837438736221	185.03823513420457	594.8669359956095	96.83115874376358	phage	5.3	late	late	1354.409075928041
gene-b2180	6.672926512013146	4.733831981071579	3.039423981029455	1.7500745343974313	0.2540529335251832	1.1222585815082964	host	yejF	None	None	6.662163593057596
gene-b1573	0.16830465364874758	1.2905965973672227	0.9161197266613188	0.8329502001172127	0.21910621590598722	0.04682091778577077	host	ydfC	None	None	1.4982119162261063
gene-b1619	3.3672578730978957	0.8880254194245345	0.8846574632250219	0.11263965176954338	0.0013015974427889598	1.2770270801630224	host	hdhA	None	None	4.184928678035672
gene-b4823	1.974017072018257	2.3029090158214043	1.0880944314340886	0.6441264209287735	1.1620119063179546	0.658015739254991	host	ytiE	None	None	0.9140511863087327
gene-b0931	70.3419571255321	19.491595538602205	17.780544122908555	9.879644106564868	2.648660291517759	9.043661848744549	host	pncB	None	None	93.4915367835585
gene-b1627	11.04599108246586	2.6774653634546404	4.123666185789186	1.489042092184184	0.4271660489523843	1.7082329607960431	host	rsxA	None	None	15.559788999590497
gene-T4p165	0.09455950774898567	36.37552694276654	59.4427417039964	72.2874436186502	245.49001581115533	393.9125248758364	phage	17	late	late	857.9330759890341
gene-b1043	0.4294699812426802	0.49672586961443604	0.5881591521265341	0.5134813204362815	0.3583947544335564	0.030792135120371766	host	csgC	None	None	0.4565443291930059
gene-b0973	0.040009757921604105	0.24632205158512055	0.3629170193749617	0.4986021966897924	0.3502838280900407	0.12533721701315167	host	hyaB	None	None	0.33563335335841366
gene-b3359	9.454696789242938	14.650400697266276	5.048751785360844	2.802427670928786	1.06586301722267	4.7603676780201445	host	argD	None	None	10.718794054960341
gene-T4p002	0.12879794924808996	135.04279689443325	1316.5985919264067	2220.9907630251423	122.73843807055312	172.0223978341063	phage	rIIA.1	early	middle	2135.027962125635
gene-b2686	0.9594568603833018	6.68781134369345	4.141402510316903	2.6193795155968886	0.21815188911259575	3.0457478126604136	host	emrB	None	None	8.446955423587994
gene-b3050	0.26982142517359997	0.4218139844347868	0.8386048949744841	1.0033770679159382	0.43050590070162426	0.24972326296522368	host	yqiJ	None	None	0.49229676259395205
gene-b3042	29.815131442454298	7.565215102901561	0.12038452530335508	0.269277380047209	0.6091046341832462	4.158812040418909	host	ubiK	None	None	43.988169497111635
gene-b4107	0.29868159540743244	0.7114339190003274	0.8288350424831863	1.1287022090804	0.8689109803720472	0.2946204234119885	host	yjdN	None	None	1.2851938017610047
gene-b3667	0.9980456111627249	0.9828929406114515	0.41744885196071624	1.2694505120778434	0.927784147450368	0.01043388010372548	host	uhpC	None	None	0.9660750947403415
gene-b0408	27.27513052384235	68.77539080556619	37.86135690808773	22.66066297784446	9.54931233945792	29.726337544863554	host	secD	None	None	76.28359563932935
gene-b0714	0.37668997243411617	4.847649612031004	1.3990880041929454	0.8024387303590359	0.16952481789819143	0.6682701327107248	host	nei	None	None	5.452599510521022
gene-b2491	0.1080061976409109	0.4454204000115696	0.7042179397804614	0.7879780181242554	0.41084764685955577	0.041271212720089295	host	hyfR	None	None	0.4501444600574386
gene-b3785	0.5316231009997239	68.56672326297985	13.869206615234711	8.949749078939943	4.815698945396181	13.43432339235431	host	wzzE	None	None	59.68749539977255
gene-b4691	32.498552307213984	13.393714175033892	267.979367447133	198.16117782197367	57.13558479444049	108.14531008590839	host	sroH	None	None	124.23334194990267
gene-b2212	1.8191880614815732	0.7039015685513419	0.5683164335402502	0.2876871730197005	0.31385188801812414	0.3166272244954615	host	alkB	None	None	1.070658589134459
gene-b2695	2183.9433960679	5423.667400268965	1101.1961117539386	1471.844960539589	1015.0570056853533	3476.644359536647	host	serV	None	None	3691.213284426559
gene-T4p208	0.13270091740712306	1102.2694528111301	610.9453320961702	363.97205250277744	7.6218471314856515	85.29621439215751	phage	30.5	early	early	1004.393355802123
