Geneid	30	70	10	50	0	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_C1178	22.687648860184996	8.416467605074413	7.479649199724441	5.8483611381094045	10.385926351156272	host	gene-HB27c_C1178	None	None	7.56581421903682
gene-HB27c_C0908	13.36086189666055	3.077542461852355	0.6494011639664553	24.187647516854305	11.944575567883454	host	gene-HB27c_C0908	None	None	18.942339636093813
gene-HB27c_C1268	7.67783121506513	6.043684698999764	5.895455201653894	15.479454692477788	1.9701912826878054	host	gene-HB27c_C1268	None	None	8.662126125278228
gene-HB27c_C1673	12.144929896664	2.541322995356786	1.6478627891530058	18.077642374273122	6.5388900687393505	host	gene-HB27c_C1673	None	None	6.80814448863079
gene-HB27c_C1076	12.515176863983696	1.349150855545802	7.553121358444118	8.405645136909232	12.919596965217007	host	gene-HB27c_C1076	None	None	8.209967658107447
gene-HB27c_C0117	12.112441583680942	2.9197341828554477	0.02534968274229442	2.4288237681166045	9.327852696624866	host	gene-HB27c_C0117	None	None	12.073034190778202
gene-HB27c_C0669	3.8449137632118267	3.42092342428298	0.10442863485929563	0.4091347572476558	1.7026789497385673	host	gene-HB27c_C0669	None	None	2.060878161853252
gene-HB27c_C0182	66.88712031944529	42.29403991626478	40.022877546505995	87.95880389918143	25.03750549276095	host	gene-HB27c_C0182	None	None	28.297089409715824
gene-HB27c_C1468	5.216285544831205	2.8933759957764416	6.669421021426936	6.149467412446189	5.108672929046762	host	gene-HB27c_C1468	None	None	5.519926713938824
gene-HB27c_P0199	1.6670560114847346	0.6130682404114798	28.672195619891703	2.424590814506377	12.557686342631373	host	gene-HB27c_P0199	None	None	19.873027977409677
gene-HB27c_C1936	23.763263822546765	1.5983833398533844	0.43110130582531764	34.28451359356987	10.560967708342023	host	gene-HB27c_C1936	None	None	6.184937563953101
gene-HB27c_C1203	1.2769279825428206	5.34060201013991	4.3035402065041986	6.196638770386471	8.560458617529296	host	gene-HB27c_C1203	None	None	9.921927921334518
gene-HB27c_C1287	26.411177964674472	9.12209324130355	21.333575590023983	32.69045509843575	11.694907766068859	host	gene-HB27c_C1287	None	None	24.98411579521675
gene-HB27c_C0944	13.888393188682082	3.101067796333217	7.6123691788930135	9.216430523687977	7.860035183564781	host	gene-HB27c_C0944	None	None	7.17208991653012
gene-HB27c_C1327	27.98045090046697	4.104322217188548	8.253744021507964	29.75856872106901	13.807927941154967	host	gene-HB27c_C1327	None	None	30.85715318801553
gene-HB27c_C1732	12.78742749949838	3.9532707509916913	24.199398541061115	45.62948591640494	50.10432167981315	host	gene-HB27c_C1732	None	None	13.616185530791139
gene-HB27c_C0864	3.8769549473523424	0.13932474540602138	10.163089219215859	12.204647921588236	3.080360295574314	host	gene-HB27c_C0864	None	None	14.778790148855506
gene-HB27c_C1106	16.183780654853866	5.98152815424446	5.757751928890115	23.19728278853387	0.4247067856928181	host	gene-HB27c_C1106	None	None	17.17934847431388
gene-HB27c_C1670	10.07528037237687	7.35322471531702	12.0193226628728	16.91639569184198	5.43870730947521	host	gene-HB27c_C1670	None	None	12.044567168559634
gene-HB27c_P0099	0.06970226865319464	0.4043232012406098	2.309095857302273	0.3757588149116841	4.903525410363113	host	gene-HB27c_P0099	None	None	1.1007103805560545
gene-HB27c_C1093	6.034092727660252	16.572183139709374	23.279264555440896	58.115763032246036	33.71416758863128	host	gene-HB27c_C1093	None	None	24.155759535912598
gene-HB27c_C1462	86.18679358130893	40.35972791448808	108.99038436538842	35.16973535139727	41.25624443741347	host	gene-HB27c_C1462	None	None	105.18268653665443
gene-HB27c_P0013	61.228449139295	13.779416304315252	2.398094209036713	47.84567875282298	9.052546765606886	host	gene-HB27c_P0013	None	None	25.562059370306844
gene-HB27c_C0617	3.3435208192089023	0.6809577562440972	1.3382670623514432	0.250789183016941	2.790369799715365	host	gene-HB27c_C0617	None	None	2.0725202378379586
gene-HB27c_C1947	25.406305132330687	2.668083761821784	110.63637613665718	72.5552977013659	13.20327889867823	host	gene-HB27c_C1947	None	None	49.23158344269382
gene-HB27c_P0257	4.5558117140677155	0.25770627181327993	2.838267014595217	4.74726776877144	3.2515755087043376	host	gene-HB27c_P0257	None	None	3.095576453592758
gene-HB27c_C0359	0.10521988727172542	0.422304640791578	0.546912285044399	0.654128180959395	0.8480778206939672	host	gene-HB27c_C0359	None	None	0.8355566954426684
gene-HB27c_C1978	15.526459552874366	0.7208483176956567	4.406814903974881	18.000813870931342	2.973832013269119	host	gene-HB27c_C1978	None	None	9.701098254023321
gene-HB27c_C2031	19.83461523276133	5.592501684796317	10.91431880613836	18.000982913127974	4.035975366021492	host	gene-HB27c_C2031	None	None	21.92519405197899
gene-HB27c_P0014	32.549464976611794	22.152232354258892	3.6075241687398916	39.00000778501597	2.9197937484122387	host	gene-HB27c_P0014	None	None	20.61493351163199
gene-HB27c_C0980	5.447752630642269	5.339040766051687	8.965996319010282	0.12968035715274653	9.225730929161154	host	gene-HB27c_C0980	None	None	9.229196639781692
gene-HB27c_C1742	13.75171929626999	2.35987645093915	9.194449512541066	20.933765308288333	8.312258459401422	host	gene-HB27c_C1742	None	None	17.666316150901583
gene-HB27c_C0756	52.630857242029755	2.970609132737968	15.325912719195156	26.555308465463177	11.116515937887828	host	gene-HB27c_C0756	None	None	21.491044055995026
gene-HB27c_C0570	7.557177745313668	0.34353805441322366	2.517029332198125	5.219904387997859	0.8980968739455373	host	gene-HB27c_C0570	None	None	6.431429662873926
gene-HB27c_C0406	12.725565138979542	7.155211091171595	2.105813934887518	15.64268986821587	6.345945645111685	host	gene-HB27c_C0406	None	None	8.529016351942207
gene-HB27c_C0578	76.48362786445527	6.968202249626232	32.339096089701584	8.432765514320028	57.52534995320847	host	gene-HB27c_C0578	None	None	23.390637533548063
gene-HB27c_C0951	11.925987871221572	1.8140638506998665	4.6332262425775355	11.472669242439625	1.484978969494078	host	gene-HB27c_C0951	None	None	6.6265918731786675
gene-HB27c_C1144	5.739286379557414	2.9878260472743237	8.623144139589899	9.3497724216464	6.379773144426179	host	mltF	None	None	5.932371763473342
gene-HB27c_C0746	6.926763192975885	1.65507753805643	13.581395967448483	1.8272050184419444	0.007382115685217302	host	ftsW	None	None	11.253094773762417
gene-HB27c_C0705	25.376899115142106	12.634339863819445	4.135194716760766	19.210089206226144	17.043943541573906	host	gene-HB27c_C0705	None	None	12.496733410718598
gene-HB27c_C0822	26.726681111868377	0.32326259073071834	0.7118758818604283	7.291233765901328	17.385826517515703	host	gene-HB27c_C0822	None	None	10.577970471817558
