Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-Saur515_RS10265	141.53912918309572	147.56944569282535	147.73337337673874	46.953757348485446	34.19520837745485	41.49804071637227	18.389585534519245	26.11938909707787	16.513279828718545	host	gene-Saur515_RS10265	None	None	43.90377632452529
gene-Saur515_RS05950	287.069768878165	310.19057064732704	298.8359080919523	83.74308029120844	77.06664208236941	85.83630690578258	68.7145539436539	55.79226917742476	46.908722484757746	host	pnp	None	None	80.96059042361641
gene-Saur515_RS02420	148.41134162240826	137.56913645311315	146.29730969731008	81.77607635945826	71.0185179305646	72.64428343212738	56.49975607902277	86.5861631355716	61.41729184077993	host	fetB	None	None	13.014251532905378
gene-Saur515_RS03345	119.66420205653428	121.23094362605508	120.69050834918546	52.7776026075645	43.90567657371286	61.50240908334292	36.05537746134224	32.35976682474244	27.44454438769605	host	gene-Saur515_RS03345	None	None	21.22611404513412
gene-Saur515_RS00815	27.930527898774535	29.346090852502673	30.058169838425666	16.64792605975548	11.732430438486038	18.56870628432603	14.218443555480725	15.522521921364552	13.80365286555766	host	sirC	None	None	2.3865253374745503
gene-Saur515_RS01855	8.805652657505538	9.224728441589775	8.895807565079691	4.151447849224963	3.953444556595502	3.390412938380138	4.041214714896547	4.1266639655587944	2.214244164923768	host	gene-Saur515_RS01855	None	None	1.2242873180936702
gene-Saur515_RS11525	17.31074139394892	18.47621130809034	15.25779092853066	8.251100754019395	9.587784678115918	9.400370841978086	5.97412135811385	4.334663725860724	6.164044986516266	host	gene-Saur515_RS11525	None	None	2.2903859732625236
gene-Saur515_RS11060	132.58087249466686	121.7239989480704	127.65772682356464	45.026937846979045	42.044634923873645	45.085051178416364	27.299847024189216	29.469782211028487	28.112404669805258	host	polA	None	None	28.473838807891287
gene-Saur515_RS13990	319.9392426630967	228.69086687856023	259.58017731156116	217.42133224508984	188.92852628543804	169.54010922383125	265.9710363583736	123.19114308896177	226.9816778122185	host	gene-Saur515_RS13990	None	None	13.316754205443738
gene-Saur515_RS02650	1248.8134361681887	1267.4317928282426	1185.934284805526	339.40670592304645	334.37953213896577	354.2415687790504	254.0198928861382	251.6577851124793	191.92529000277716	host	gene-Saur515_RS02650	None	None	334.5892421420545
gene-Saur515_RS11390	68.00071496674796	63.624234602942146	82.73819142055694	48.47338028267709	35.9033442106167	57.27240534438913	29.624099764003304	49.630964122171655	39.081761448658675	host	gene-Saur515_RS11390	None	None	4.857213599692219
gene-Saur515_RS02855	50.04589816857128	45.81845200106433	48.2671253306917	20.51870806535482	14.300086430355277	15.620822318964338	10.302636215900126	12.184299984900568	8.801601898307359	host	gene-Saur515_RS02855	None	None	10.923438775555509
gene-Saur515_RS04555	156.17488560371044	158.4390758972557	160.7566252080161	75.49308276986027	65.78792695610994	62.94401806337866	36.62642027196386	47.19547530747051	40.32555165307702	host	gene-Saur515_RS04555	None	None	28.295598707184418
gene-Saur515_RS10225	52.51594116022627	51.29330009270662	47.259812338632784	15.343842865351952	14.345877413827214	17.137862196869975	10.899660979131783	11.756384909275376	9.702171266104424	host	gene-Saur515_RS10225	None	None	12.2372973406707
gene-Saur515_RS05150	284.3597100947425	289.0826707915651	284.5091057396653	87.4126515524827	88.66652155317458	96.82925341274536	49.720106786883	44.04018345474496	45.629943406678855	host	gene-Saur515_RS05150	None	None	76.72921609162739
gene-Saur515_RS13215	5.452274819887055	6.008777838424955	6.32966935577433	2.721976781292263	1.516889010722104	2.212804057501667	1.0939571574089053	0.784543392084863	0.49394115669790467	host	gene-Saur515_RS13215	None	None	1.6477571007333534
gene-Saur515_RS10150	409.38623453497456	400.13450365121025	431.90599942186503	108.68908971942223	71.96296703141267	103.5580679329251	73.74655214360715	84.73532099598815	56.82284801204126	host	thiD	None	None	126.96982595681892
gene-Saur515_RS00665	2.360074751654923	2.695025184111177	2.4540859996929063	0.7453436213442818	1.3884931618744651	0.21246535383570656	0.7535317987037403	0.3766449379774112	0.5216906598831802	host	phnE	None	None	0.6650379882416932
gene-Saur515_RS05280	585.0099349836472	537.8549938174027	737.0115909915174	269.40369138017496	228.95489330979228	312.81577567165124	209.3684514451682	214.34540581776207	207.74318294445246	host	trxA	None	None	96.49018382950342
gene-Saur515_RS05160	156.14788913496517	167.7394828681638	176.35090733902524	39.87287022323439	36.40915233031344	38.413468721478345	18.980470778669687	27.449598819463183	23.653257654703435	host	gene-Saur515_RS05160	None	None	54.807257055822724
gene-Saur515_RS10950	342.47374034020635	342.91668249900147	360.5927105984215	118.84206895375898	81.40755279170696	109.60865256920785	68.39002033049191	123.83428621851972	55.23066222137663	host	gene-Saur515_RS10950	None	None	84.27434702385692
gene-Saur515_RS00940	60.8498788393356	66.35346951340001	72.34809645698638	24.409196950084375	13.538617473475263	23.49351745898464	11.787064075480933	21.33179966908429	14.35123578915003	host	gene-Saur515_RS00940	None	None	15.880598606359827
gene-Saur515_RS01905	2380.7925188796517	2716.4541971450185	2412.0890942114643	1037.1937667606348	1082.1224774726115	1030.2410944911633	813.6153135598207	624.5459939187642	629.4631682480252	host	lqo	None	None	442.057336584501
gene-Saur515_RS07270	53.6988834363502	73.67284132329728	44.206661598666074	16.06886776202486	8.67924320917517	7.399336887930476	9.91385749077182	4.372356453911687	3.633688857099368	host	gene-Saur515_RS07270	None	None	24.02862959396429
gene-Saur515_RS11555	226.26505918776093	216.656480081374	227.81437177540602	52.27898576009449	58.98034339222811	70.12127595859288	37.084919829093074	43.17400565826237	33.27629239285629	host	ptsG	None	None	64.10324247632354
gene-Saur515_RS01220	3.0246718017209497	0.9284796440744314	9.941587008411126	1.13718141085099	3.4221016081890663	2.269129978965346	0.5365146406770631	0.8045135875197504	1.1143312495104731	host	gene-Saur515_RS01220	None	None	2.9976858651516087
gene-Saur515_RS04310	208.12622635651297	187.98028349475194	200.4814984740916	107.12970910159723	94.42465548521682	91.1854084139778	60.08112365042349	84.47392668957379	67.12519193479754	host	whiA	None	None	25.534715949519054
gene-Saur515_RS09380	3.9127824149819745	3.6033054779061864	3.9968638284554086	1.3342381174244469	1.3383670549475892	1.843156120098205	0.7263284846711143	1.670019179869518	1.7097140109817728	host	gene-Saur515_RS09380_gene_thiD	None	None	0.6174102903073394
gene-phage515_00071	367.64165589965353	419.9159723617577	330.417897216781	1041.4686421043648	1043.6051928148006	1091.4335109142444	2721.981481158857	1733.2479039696336	2447.1510190142494	phage	lysK.1	middle	late	558.868065249439
gene-Saur515_RS14170	72.63192155448333	70.55223611223475	98.9996553170127	46.01095839956308	48.404726694779555	42.54618710560024	30.1789485380848	19.84819706052016	38.488414867960415	host	gene-Saur515_RS14170	None	None	10.28403654474445
gene-Saur515_RS09365	20.431810781827124	23.036142684422448	23.450368804275556	6.245882748992179	5.833127741231363	4.154341501893626	2.946766018870233	2.5902899598173783	1.4773330959419149	host	gene-Saur515_RS09365	None	None	7.792164044759493
gene-Saur515_RS13685	1367.864788379901	1477.0752386525558	1575.5541716766854	278.9792607514522	229.29935572486357	240.90289139828573	171.3139228665988	238.5742528844138	185.49538482704827	host	gene-Saur515_RS13685	None	None	546.6403610852294
gene-Saur515_RS01425	173.56159369635543	182.60426826643547	173.92522726131514	72.06556615276621	87.36126198495344	85.43218402129924	81.35626343036438	75.47630115473346	61.19398352227175	host	gene-Saur515_RS01425	None	None	20.490304725937126
gene-phage515_00034	543.6420583512107	603.6386101298114	477.6949842963567	2273.896763746713	2332.670262886254	2140.277288447596	1277.0074569011572	1691.5667521197377	1535.250088977202	phage	gene-phage515_00034	early	middle	350.2547445855366
gene-Saur515_RS04710	132.92636602299962	131.69750740950488	136.2806065985544	44.589481635999334	45.928205794116415	35.23122862077774	33.46157101064841	31.12197299089561	25.51232071247662	host	gene-Saur515_RS04710	None	None	31.454669592874218
gene-Saur515_RS09875	21.81344305602492	16.87750381051186	20.73627536588727	4.304284779389261	5.277072573375663	6.185323151385289	3.9862536386753753	3.0451215228551303	3.1763647766420022	host	serA	None	None	5.856703790918655
gene-Saur515_RS05940	168.89306794074542	167.85708380141918	167.2970484931137	51.5065963093774	47.969274085983564	50.016573867626064	35.14667669250205	46.86788260628176	28.97605178125227	host	ribF	None	None	41.16402258784265
gene-Saur515_RS13415	58.22812276519761	50.68441095026564	63.63645308893773	27.88973396865561	26.532116898934216	23.337570986194223	9.422962834676266	15.912056715184937	14.63441356160906	host	sepA	None	None	11.124680069328914
gene-Saur515_RS13130	239.79689700764956	249.10686814315142	262.19908711233063	102.47555213691307	70.64565819935763	86.20974882205462	48.59115552495674	55.31030914198284	45.712906940145544	host	cmk	None	None	59.66629932821506
gene-Saur515_RS07910	3.1869147336140276	1.3340224771184357	1.8179495574419509	0.9803288024577499	0.32778751036293735	1.0867480742171196	0.15417087375777674	0.2311820653792386	1.6010506458483806	host	gene-Saur515_RS07910	None	None	0.6867428770598661
gene-Saur515_RS09160	605.2765177878235	622.9426209282186	580.8119682721473	215.98728380303302	236.26953410988614	238.9773767439748	148.26982660340104	146.25037727876006	141.56040647061778	host	deoC	None	None	121.4918228836466
gene-Saur515_RS03350	67.34032991393657	70.7446057164175	71.15586359480147	32.50302092208426	34.816904421625075	35.50454618828862	20.29947185248291	26.35682574038585	17.21392303348268	host	gene-Saur515_RS03350	None	None	10.193044813577691
gene-Saur515_RS08635	28.27410597260888	25.230425110718244	35.95475143358174	11.619027458694896	5.70350268031511	8.057055722413185	8.747521315386898	9.968972714918646	7.025131790392112	host	gene-Saur515_RS08635	None	None	7.046272307962878
gene-Saur515_RS13745	165.00874267140452	141.70110847066178	194.68065468373797	79.00766197482169	67.97779357352312	95.20671326472818	63.78909535956942	67.12075570295592	52.801160950641595	host	yidD	None	None	22.59893960983305
gene-Saur515_RS06070	76.27283116440158	76.34519265146265	80.99979203303835	21.380568306753204	19.25908781777637	21.940103792050778	17.06925004071889	15.78720156331565	15.531945840779537	host	gene-Saur515_RS06070	None	None	20.61914522024621
gene-Saur515_RS03680	7.850924075505198	9.513111107319995	10.741655113409935	4.1945215974011925	2.3375010984897995	8.36974172569185	1.5391813462046893	3.6269055175070712	3.1968519453169306	host	gene-Saur515_RS03680	None	None	1.8135016641071091
gene-Saur515_RS13725	88.5479236542556	98.01135320966065	83.90308219432418	18.060446254497187	25.77434577978071	20.65256911382955	13.574142963021886	10.197491865856556	10.551533374623215	host	glpK	None	None	30.199640574043567
gene-Saur515_RS03020	70.09732095229208	67.03803756182178	67.23380287152625	23.725865202061406	21.717717018718123	23.510247754486855	18.764958539495822	14.240477735294851	12.132925405253934	host	gene-Saur515_RS03020	None	None	15.540101084575126
gene-Saur515_RS10710	118.15892688836718	119.9097491554662	110.32736802017224	32.3125937473513	26.569975900980147	27.764557872706064	26.891160648569873	23.84107338625602	20.248214167934204	host	gene-Saur515_RS10710	None	None	32.179065382022
gene-Saur515_RS10410	233.71046550410844	241.93116498949746	245.46495757881078	55.39363058011266	46.39240839967651	49.86627565458209	37.74961260433975	31.55849691250155	25.560691032585595	host	gltX	None	None	82.83380438107552
gene-Saur515_RS10040	51.05749408887928	57.73238812514093	55.03792341486346	8.018586871385185	16.818020724006093	10.181993495357322	8.597991036491395	7.735707572305292	7.857463938855899	host	gene-Saur515_RS10040	None	None	18.329135806217415
gene-Saur515_RS14475	180.3546211867589	171.04758491565372	193.2598886674802	46.6465190373343	54.54320524379013	53.79086438809436	26.17462203303148	49.40338292293613	33.808593735147845	host	gene-Saur515_RS14475	None	None	47.862565410930415
gene-Saur515_RS07605	32.68851035714047	33.72992456989145	34.24481320368889	6.663172329205019	12.921998260088921	11.522925674433397	9.4309214181515	21.055629048368466	10.011569819820656	host	gene-Saur515_RS07605	None	None	6.142714151563649
gene-Saur515_RS04250	125.00752216964113	128.08884158638156	129.2552672330228	42.93205123961733	46.99039657668522	44.63234742701743	26.880035135136257	31.51282979454893	25.15140370858659	host	gene-Saur515_RS04250	None	None	28.431865667327706
gene-Saur515_RS14460	24.785505041880004	18.18272636312428	19.958489069916276	14.688593223491953	17.58579993097159	17.33363178376306	9.165458444899828	13.743773786795735	8.821789058624578	host	gene-Saur515_RS14460	None	None	1.4345227968560623
gene-Saur515_RS07225	9.949578295134703	14.049363035336789	8.91888786639754	11.22218497550319	8.255069668877134	6.469010904945065	5.2945523751025965	3.7049967846304295	5.131788649061389	host	gene-Saur515_RS07225	None	None	1.2043836448524488
gene-Saur515_RS01995	31.136327370656833	27.709816367273255	31.35086812183754	21.740232854504217	22.39956935002647	17.339084326003942	16.754479695884065	32.77905706936007	21.6889732819945	host	gene-Saur515_RS01995	None	None	1.3476255196874019
gene-phage515_00103	113.77527031936442	107.35545884610613	89.43662554915312	482.90724495512524	623.8206056594652	551.2620168805859	16960.755368209448	8914.736846707568	13848.274219176854	phage	gene-phage515_00103	late	late	8796.206597481238
gene-phage515_00159	32.28085402421481	31.356549383215444	25.765676058481784	164.42579171515044	208.9616625273343	172.8387016141733	3151.5528870999588	1335.7983645411996	2017.3631378199104	phage	tmpH_1	late	late	1431.9639779080164
gene-Saur515_RS08935	261.8729007279454	259.2412900955189	265.66393991376145	76.11135232274607	68.34197071324948	91.09694330758538	58.875422411140875	80.80421558860651	56.98729109338647	host	gene-Saur515_RS08935	None	None	60.09923277912989
gene-Saur515_RS11870	16.74103173838088	17.72657031908274	19.728047489553965	6.576982040369531	6.455457013789491	6.350177179940334	5.104896767636235	5.653609166028097	3.395661145896342	host	gene-Saur515_RS11870	None	None	3.6848114379180266
gene-Saur515_RS02900	37.63808942456813	43.13038887170078	45.34169750457777	16.327773635529415	12.9099553912538	17.50398688728899	12.234708866791136	16.443605420589492	12.235055949017017	host	gene-Saur515_RS02900	None	None	7.3204964216636865
gene-Saur515_RS11285	100.74869281073435	87.48613020555132	90.17986620468625	35.661610033265696	33.437201386057886	35.77307739743126	24.668692177329877	21.58307650729155	19.6311280067269	host	queA	None	None	19.25502824143455
gene-Saur515_RS10910	309.9791934727566	306.7298824174461	302.02078310931023	122.75117076488826	119.89998861204302	110.61542898281397	96.10351537743699	135.0928912048251	105.87519199474507	host	gene-Saur515_RS10910	None	None	46.04172031985654
gene-Saur515_RS06895	1.3167103614456872	0.8661190709649547	1.1803105335630577	1.0608035548983115	0.638451792572587	0.9878053391018298	0.3002880451550726	0.15009581856711762	0.6236928635319812	host	gene-Saur515_RS06895	None	None	0.17516431703684712
gene-Saur515_RS04005	45.0645546216	47.127375873474925	43.13498495384992	16.36852030770364	4.320835363875084	14.325315523771124	4.470955338975526	5.4853199149073895	9.286093745920608	host	gene-Saur515_RS04005	None	None	14.489564713555206
gene-Saur515_RS03975	20.107836884099946	16.430959993452017	22.5945159282071	6.708092592098536	6.088008478988039	6.586425968906903	2.260595396111221	2.485856590650914	2.1911007715093573	host	gene-Saur515_RS03975	None	None	6.026478780968228
gene-Saur515_RS11510	8.401866115891528	21.805203762354072	15.747692919659496	11.199513894744598	4.320835363875084	8.595189314262674	8.53546019258964	1.8284399716357964	10.974474426997084	host	gene-Saur515_RS11510	None	None	3.0660816554442687
gene-Saur515_RS01580	3.8399153732785494	2.629483367007667	4.8542905314507445	0.555264360767085	1.6709480508735675	0.36932454084722427	1.624214244237203	0.7070920202810307	0.5441070554250357	host	gene-Saur515_RS01580	None	None	1.2238529190415806
gene-Saur515_RS06075	209.82408690746325	233.81085076775003	210.83227114466098	87.54790663008448	78.75366283746361	87.28386287741976	60.3134836125374	56.60898587680363	52.21121582971256	host	dtd	None	None	42.0278846477957
gene-Saur515_RS13280	99.76414307839138	97.89790140288613	96.3285278313257	28.755064301098503	18.830266482719736	30.96236517099661	16.63809715840129	27.405663238983863	18.820289233144436	host	gene-Saur515_RS13280	None	None	25.894121589623353
gene-Saur515_RS13300	459.7996986452191	501.6986483333989	479.0185537540091	190.54313443127816	198.98679351223964	200.9110002687186	140.5580405354122	151.73653810515947	124.78683221977117	host	qac	None	None	82.23670393296997
gene-Saur515_RS11380	162.99620264829562	164.30448603474008	158.51603527671574	77.93037315537666	59.1598611350332	81.79249564701884	50.75849296601626	64.75545640722697	50.36340255140471	host	gene-Saur515_RS11380	None	None	23.029234627327707
gene-Saur515_RS03625	1089.5785887364696	988.3024178897962	966.0533273694402	341.3855576883968	290.04397776724403	310.08368343991214	265.96731882344653	225.49273113612517	197.72584976069976	host	rplQ	None	None	241.01628912713983
gene-Saur515_RS00945	36.6963858297027	33.79392822182673	30.236778668630095	17.141337442974482	8.806879138721861	13.625903059963475	5.720192860159864	14.493075657524916	5.32584788368976	host	gene-Saur515_RS00945	None	None	7.086411986534912
gene-Saur515_RS13985	176.16690573552188	141.4570260204448	159.24252198166948	125.69539900031197	114.46613018132409	115.82017600968953	156.83531760841464	63.59754401342471	121.96596276470724	host	gene-Saur515_RS13985	None	None	7.461901337696799
gene-Saur515_RS04860	337.58371767589404	382.09641663305786	370.83523472460297	86.53067288878285	80.43046255492911	82.5221622609161	76.11475909605421	71.17602006090995	61.80210934785026	host	gene-Saur515_RS04860	None	None	107.34878027566874
gene-Saur515_RS07075	2.1327813986493878	2.6783066655993215	1.216627780749613	0.2186887328559596	0.658096463113282	0.4363711498010281	0.3095276773136903	0.15471415144610584	0.642883413179119	host	gene-Saur515_RS07075	None	None	0.7666661299562408
